EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES785699		EXP13693		OTHER	Not_Parsed	2799
ES785700		EXP13693		OTHER	Not_Parsed	2799
ES784778		EXP13693		OTHER	Not_Parsed	2799
ES785322		EXP13693		OTHER	Not_Parsed	2799
ES785332		EXP13693		OTHER	Not_Parsed	2799
ES785333		EXP13693		OTHER	Not_Parsed	2799
ES785335		EXP13693		OTHER	Not_Parsed	2799
ES785336		EXP13693		OTHER	Not_Parsed	2799
ES785341		EXP13693		OTHER	Not_Parsed	2799
ES785344		EXP13693		OTHER	Not_Parsed	2799
ES785346		EXP13693		OTHER	Not_Parsed	2799
ES785347		EXP13693		OTHER	Not_Parsed	2799
ES784743		EXP13693		OTHER	Not_Parsed	2799
ES784765		EXP13693		OTHER	Not_Parsed	2799
ES786490		EXP13693		OTHER	Not_Parsed	2799
ES786493		EXP13693		OTHER	Not_Parsed	2799
ES785217		EXP13693		OTHER	Not_Parsed	2799
ES785219		EXP13693		OTHER	Not_Parsed	2799
ES785223		EXP13693		OTHER	Not_Parsed	2799
ES785224		EXP13693		OTHER	Not_Parsed	2799
ES785233		EXP13693		OTHER	Not_Parsed	2799
ES785236		EXP13693		OTHER	Not_Parsed	2799
ES785408		EXP13693		OTHER	Not_Parsed	2799
ES785411		EXP13693		OTHER	Not_Parsed	2799
ES785414		EXP13693		OTHER	Not_Parsed	2799
ES785163		EXP13693		OTHER	Not_Parsed	2799
ES785176		EXP13693		OTHER	Not_Parsed	2799
ES785438		EXP13693		OTHER	Not_Parsed	2799
ES785441		EXP13693		OTHER	Not_Parsed	2799
ES785444		EXP13693		OTHER	Not_Parsed	2799
ES782040		EXP13690		HAI	Parsed	2799
ES782041		EXP13690		HAI	Parsed	2799
ES782042		EXP13690		HAI	Parsed	2799
ES782054		EXP13690		HAI	Parsed	2799
ES782055		EXP13690		HAI	Parsed	2799
ES782061		EXP13690		HAI	Parsed	2799
ES782075		EXP13690		HAI	Parsed	2799
ES782002		EXP13690		HAI	Parsed	2799
ES782021		EXP13690		HAI	Parsed	2799
ES782023		EXP13690		HAI	Parsed	2799
ES782027		EXP13690		HAI	Parsed	2799
ES782033		EXP13690		HAI	Parsed	2799
ES781951		EXP13690		HAI	Parsed	2799
ES781958		EXP13690		HAI	Parsed	2799
ES781959		EXP13690		HAI	Parsed	2799
ES781965		EXP13690		HAI	Parsed	2799
ES781969		EXP13690		HAI	Parsed	2799
ES781985		EXP13690		HAI	Parsed	2799
ES781990		EXP13690		HAI	Parsed	2799
ES782183		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782198		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782132		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782136		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782160		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782172		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782173		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782084		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782086		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782109		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782110		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782112		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782119		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782122		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782123		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782124		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782127		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782232		EXP13692		OTHER	Not_Parsed	2799
ES782233		EXP13692		OTHER	Not_Parsed	2799
ES782246		EXP13692		OTHER	Not_Parsed	2799
ES782251		EXP13692		OTHER	Not_Parsed	2799
ES782257		EXP13692		OTHER	Not_Parsed	2799
ES782291		EXP13692		OTHER	Not_Parsed	2799
ES786285		EXP13693		OTHER	Not_Parsed	2799
ES786286		EXP13693		OTHER	Not_Parsed	2799
ES786292		EXP13693		OTHER	Not_Parsed	2799
ES786295		EXP13693		OTHER	Not_Parsed	2799
ES786301		EXP13693		OTHER	Not_Parsed	2799
ES785713		EXP13693		OTHER	Not_Parsed	2799
ES785715		EXP13693		OTHER	Not_Parsed	2799
ES785716		EXP13693		OTHER	Not_Parsed	2799
ES785725		EXP13693		OTHER	Not_Parsed	2799
ES786175		EXP13693		OTHER	Not_Parsed	2799
ES786176		EXP13693		OTHER	Not_Parsed	2799
ES785365		EXP13693		OTHER	Not_Parsed	2799
ES785203		EXP13693		OTHER	Not_Parsed	2799
ES784381		EXP13693		OTHER	Not_Parsed	2799
ES784382		EXP13693		OTHER	Not_Parsed	2799
ES785192		EXP13693		OTHER	Not_Parsed	2799
ES785197		EXP13693		OTHER	Not_Parsed	2799
ES785435		EXP13693		OTHER	Not_Parsed	2799
ES785701		EXP13693		OTHER	Not_Parsed	2799
ES784767		EXP13693		OTHER	Not_Parsed	2799
ES784775		EXP13693		OTHER	Not_Parsed	2799
ES784777		EXP13693		OTHER	Not_Parsed	2799
ES785324		EXP13693		OTHER	Not_Parsed	2799
ES785325		EXP13693		OTHER	Not_Parsed	2799
ES785330		EXP13693		OTHER	Not_Parsed	2799
ES785338		EXP13693		OTHER	Not_Parsed	2799
ES785343		EXP13693		OTHER	Not_Parsed	2799
ES785348		EXP13693		OTHER	Not_Parsed	2799
ES785349		EXP13693		OTHER	Not_Parsed	2799
ES785351		EXP13693		OTHER	Not_Parsed	2799
ES785157		EXP13693		OTHER	Not_Parsed	2799
ES784744		EXP13693		OTHER	Not_Parsed	2799
ES784747		EXP13693		OTHER	Not_Parsed	2799
ES784748		EXP13693		OTHER	Not_Parsed	2799
ES784755		EXP13693		OTHER	Not_Parsed	2799
ES784758		EXP13693		OTHER	Not_Parsed	2799
ES785215		EXP13693		OTHER	Not_Parsed	2799
ES786483		EXP13693		OTHER	Not_Parsed	2799
ES786499		EXP13693		OTHER	Not_Parsed	2799
ES785231		EXP13693		OTHER	Not_Parsed	2799
ES785237		EXP13693		OTHER	Not_Parsed	2799
ES785410		EXP13693		OTHER	Not_Parsed	2799
ES785419		EXP13693		OTHER	Not_Parsed	2799
ES785423		EXP13693		OTHER	Not_Parsed	2799
ES785154		EXP13693		OTHER	Not_Parsed	2799
ES785162		EXP13693		OTHER	Not_Parsed	2799
ES785165		EXP13693		OTHER	Not_Parsed	2799
ES785168		EXP13693		OTHER	Not_Parsed	2799
ES785171		EXP13693		OTHER	Not_Parsed	2799
ES782048		EXP13690		HAI	Parsed	2799
ES782051		EXP13690		HAI	Parsed	2799
ES782060		EXP13690		HAI	Parsed	2799
ES782069		EXP13690		HAI	Parsed	2799
ES782078		EXP13690		HAI	Parsed	2799
ES781994		EXP13690		HAI	Parsed	2799
ES781999		EXP13690		HAI	Parsed	2799
ES782000		EXP13690		HAI	Parsed	2799
ES782025		EXP13690		HAI	Parsed	2799
ES782035		EXP13690		HAI	Parsed	2799
ES782037		EXP13690		HAI	Parsed	2799
ES781956		EXP13690		HAI	Parsed	2799
ES781962		EXP13690		HAI	Parsed	2799
ES781975		EXP13690		HAI	Parsed	2799
ES781981		EXP13690		HAI	Parsed	2799
ES781992		EXP13690		HAI	Parsed	2799
ES782081		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782083		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782191		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782192		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782207		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782208		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782211		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782130		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782138		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782139		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782141		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782150		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782163		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782169		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782085		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782087		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782097		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782102		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782113		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782125		EXP13691		VIRUS NEUTRALIZATION	Parsed	2799
ES782223		EXP13692		OTHER	Not_Parsed	2799
ES782228		EXP13692		OTHER	Not_Parsed	2799
ES782234		EXP13692		OTHER	Not_Parsed	2799
ES782235		EXP13692		OTHER	Not_Parsed	2799
ES782248		EXP13692		OTHER	Not_Parsed	2799
ES782252		EXP13692		OTHER	Not_Parsed	2799
ES782262		EXP13692		OTHER	Not_Parsed	2799
ES782214		EXP13692		OTHER	Not_Parsed	2799
ES782268		EXP13692		OTHER	Not_Parsed	2799
ES782269		EXP13692		OTHER	Not_Parsed	2799
ES782284		EXP13692		OTHER	Not_Parsed	2799
ES782292		EXP13692		OTHER	Not_Parsed	2799
ES782297		EXP13692		OTHER	Not_Parsed	2799
ES786290		EXP13693		OTHER	Not_Parsed	2799
ES786293		EXP13693		OTHER	Not_Parsed	2799
ES786303		EXP13693		OTHER	Not_Parsed	2799
ES785728		EXP13693		OTHER	Not_Parsed	2799
ES785731		EXP13693		OTHER	Not_Parsed	2799
ES786173		EXP13693		OTHER	Not_Parsed	2799
ES785363		EXP13693		OTHER	Not_Parsed	2799
ES785367		EXP13693		OTHER	Not_Parsed	2799
ES785378		EXP13693		OTHER	Not_Parsed	2799
ES785712		EXP13693		OTHER	Not_Parsed	2799
ES785205		EXP13693		OTHER	Not_Parsed	2799
ES785179		EXP13693		OTHER	Not_Parsed	2799
ES785180		EXP13693		OTHER	Not_Parsed	2799
ES785186		EXP13693		OTHER	Not_Parsed	2799
ES785429		EXP13693		OTHER	Not_Parsed	2799
ES785436		EXP13693		OTHER	Not_Parsed	2799
ES785702		EXP13693		OTHER	Not_Parsed	2799
ES785706		EXP13693		OTHER	Not_Parsed	2799
ES785319		EXP13693		OTHER	Not_Parsed	2799
ES785328		EXP13693		OTHER	Not_Parsed	2799
ES785331		EXP13693		OTHER	Not_Parsed	2799
ES785334		EXP13693		OTHER	Not_Parsed	2799
ES785353		EXP13693		OTHER	Not_Parsed	2799
ES785354		EXP13693		OTHER	Not_Parsed	2799
ES784742		EXP13693		OTHER	Not_Parsed	2799
ES784756		EXP13693		OTHER	Not_Parsed	2799
ES786486		EXP13693		OTHER	Not_Parsed	2799
ES786494		EXP13693		OTHER	Not_Parsed	2799
ES786496		EXP13693		OTHER	Not_Parsed	2799
ES786498		EXP13693		OTHER	Not_Parsed	2799
ES785227		EXP13693		OTHER	Not_Parsed	2799
ES785234		EXP13693		OTHER	Not_Parsed	2799
ES785418		EXP13693		OTHER	Not_Parsed	2799
ES785155		EXP13693		OTHER	Not_Parsed	2799
ES785160		EXP13693		OTHER	Not_Parsed	2799
