FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
188999	3		FSC-W		FSC-W
189004	7		FITC-A	STAT1	pSTAT-1
189008	5		SSC-H		SSC-H
189012	5		SSC-H		SSC-H
189189	8		PE-A	STAT5A	pSTAT-5
189191	12		QDot 605-A	PTPRC	CD45RA
189198	5		SSC-H		SSC-H
189225	12		QDot 605-A	PTPRC	CD45RA
189228	5		SSC-H		SSC-H
189238	14		Pacific Orange-A		Pacific Orange-A
189242	12		QDot 605-A	PTPRC	CD45RA
189246	6		SSC-W		SSC-W
189263	6		SSC-W		SSC-W
189266	13		APC-A	STAT3	pSTAT-3
189268	16		Time		Time
189280	1		FSC-A		FSC-A
189299	10		PE-Cy7-A	CD33	CD33
189309	5		SSC-H		SSC-H
189311	5		SSC-H		SSC-H
189313	4		SSC-A		SSC-A
182590	8		PE-A	CD28	CD28
182598	13		APC-Cy7-A	CD8A	CD8
182601	1		FSC-A		FSC-A
182602	2		FSC-H		FSC-H
182604	6		SSC-W		SSC-W
182604	11		Pacific Blue-A	CD3E	CD3
182610	13		APC-Cy7-A	CD8A	CD8
182614	10		PE-Cy7-A	PTPRC	CD45RA
182618	6		SSC-W		SSC-W
182630	9		PerCP-Cy5-5-A	CD4	CD4
182648	5		SSC-H		SSC-H
182660	5		SSC-H		SSC-H
182665	6		SSC-W		SSC-W
182670	11		Pacific Blue-A	CD3E	CD3
182682	2		FSC-H		FSC-H
182696	8		PE-A	KLRK1	CD314
182701	4		SSC-A		SSC-A
182702	1		FSC-A		FSC-A
182702	14		Time		Time
182706	2		FSC-H		FSC-H
182708	11		Pacific Blue-A	CD3E	CD3
182719	9		PerCP-Cy5-5-A	CD4	CD4
182738	3		FSC-W		FSC-W
182762	11		Pacific Blue-A	CD3E	CD3
182767	10		PE-Cy7-A	CD38	CD38
182778	1		FSC-A		FSC-A
182782	3		FSC-W		FSC-W
182795	11		Pacific Blue-A	CD3E	CD3
182796	7		FITC-A	KLRB1	CD161
182797	4		SSC-A		SSC-A
182810	6		SSC-W		SSC-W
182835	5		SSC-H		SSC-H
188996	9		PerCP-Cy5-5-A		CD20/CD4
189008	3		FSC-W		FSC-W
189011	13		APC-A	STAT3	pSTAT-3
189013	11		Pacific Blue-A	CD3E	CD3
189022	13		APC-A	STAT3	pSTAT-3
189025	3		FSC-W		FSC-W
189029	3		FSC-W		FSC-W
189029	16		Time		Time
189039	14		Pacific Orange-A		Pacific Orange-A
182931	9		PerCP-Cy5-5-A	CD4	CD4
188933	10		PE-Cy7-A	CD33	CD33
189052	11		Pacific Blue-A	CD3E	CD3
189055	10		PE-Cy7-A	CD33	CD33
189056	4		SSC-A		SSC-A
189060	4		SSC-A		SSC-A
189061	1		FSC-A		FSC-A
182947	11		Pacific Blue-A	CD3E	CD3
182967	7		FITC-A		TCRgd
182970	12		APC-A	CD27	CD27
182979	4		SSC-A		SSC-A
182981	6		SSC-W		SSC-W
182987	1		FSC-A		FSC-A
182987	14		Time		Time
182989	8		PE-A	CD28	CD28
182991	10		PE-Cy7-A	CD38	CD38
183013	13		APC-Cy7-A	CD8A	CD8
183017	1		FSC-A		FSC-A
183023	14		Time		Time
189065	3		FSC-W		FSC-W
189077	6		SSC-W		SSC-W
189078	6		SSC-W		SSC-W
189080	1		FSC-A		FSC-A
189082	12		QDot 605-A	PTPRC	CD45RA
189083	12		QDot 605-A	PTPRC	CD45RA
189089	9		PerCP-Cy5-5-A		CD4/CD20
189097	12		QDot 605-A	PTPRC	CD45RA
189105	16		Time		Time
189112	3		FSC-W		FSC-W
188854	12		QDot 605-A	PTPRC	CD45RA
188862	13		APC-A	STAT3	pSTAT-3
188873	1		FSC-A		FSC-A
188878	10		PE-Cy7-A	CD33	CD33
188883	13		APC-A	STAT3	pSTAT-3
188884	7		FITC-A	STAT1	pSTAT-1
188906	12		QDot 605-A	PTPRC	CD45RA
188917	9		PerCP-Cy5-5-A		CD4/CD20
189199	9		PerCP-Cy5-5-A		CD4/CD20
189200	5		SSC-H		SSC-H
189201	6		SSC-W		SSC-W
189207	15		APC-Alexa 750-A		APC-Alexa 750-A
189213	7		FITC-A	STAT1	pSTAT-1
189225	2		FSC-H		FSC-H
189226	1		FSC-A		FSC-A
189227	9		PerCP-Cy5-5-A		CD4/CD20
189240	9		PerCP-Cy5-5-A		CD4/CD20
189242	2		FSC-H		FSC-H
182740	11		Pacific Blue-A	CD3E	CD3
188940	2		FSC-H		FSC-H
188944	1		FSC-A		FSC-A
189256	5		SSC-H		SSC-H
189261	7		FITC-A	STAT1	pSTAT-1
189268	13		APC-A	STAT3	pSTAT-3
189270	6		SSC-W		SSC-W
189305	12		QDot 605-A	PTPRC	CD45RA
189314	10		PE-Cy7-A	CD33	CD33
189319	2		FSC-H		FSC-H
182937	9		PerCP-Cy5-5-A	CD4	CD4
183042	5		SSC-H		SSC-H
189332	12		QDot 605-A	PTPRC	CD45RA
183043	4		SSC-A		SSC-A
183051	14		Time		Time
183058	9		PerCP-Cy5-5-A	CD4	CD4
183065	7		FITC-A		TCRgd
183083	6		SSC-W		SSC-W
183087	5		SSC-H		SSC-H
183089	10		PE-Cy7-A	CD38	CD38
183094	9		PerCP-Cy5-5-A	CD4	CD4
188950	7		FITC-A	STAT1	pSTAT-1
188951	5		SSC-H		SSC-H
188952	15		APC-Alexa 750-A		APC-Alexa 750-A
188958	14		Pacific Orange-A		Pacific Orange-A
182857	5		SSC-H		SSC-H
182859	11		Pacific Blue-A	CD3E	CD3
182861	6		SSC-W		SSC-W
182861	11		Pacific Blue-A	CD3E	CD3
182878	1		FSC-A		FSC-A
182881	11		Pacific Blue-A	CD3E	CD3
182888	11		Pacific Blue-A	CD3E	CD3
182891	2		FSC-H		FSC-H
182897	7		FITC-A		TCRgd
182898	2		FSC-H		FSC-H
182901	9		PerCP-Cy5-5-A	CD4	CD4
182904	4		SSC-A		SSC-A
182905	13		APC-Cy7-A	CD8A	CD8
182909	8		PE-A		PE-A
188971	16		Time		Time
188975	7		FITC-A	STAT1	pSTAT-1
188976	7		FITC-A	STAT1	pSTAT-1
189113	8		PE-A	STAT5A	pSTAT-5
189128	1		FSC-A		FSC-A
189154	3		FSC-W		FSC-W
189159	6		SSC-W		SSC-W
189159	11		Pacific Blue-A	CD3E	CD3
189172	1		FSC-A		FSC-A
189176	8		PE-A	STAT5A	pSTAT-5
189184	8		PE-A	STAT5A	pSTAT-5
189186	6		SSC-W		SSC-W
188930	5		SSC-H		SSC-H
188959	14		Pacific Orange-A		Pacific Orange-A
188942	6		SSC-W		SSC-W
189005	11		Pacific Blue-A	CD3E	CD3
189015	3		FSC-W		FSC-W
189038	9		PerCP-Cy5-5-A		CD4/CD20
188985	16		Time		Time
188989	11		Pacific Blue-A	CD3E	CD3
188992	4		SSC-A		SSC-A
189001	7		FITC-A	STAT1	pSTAT-1
188899	2		FSC-H		FSC-H
188901	5		SSC-H		SSC-H
188905	12		QDot 605-A	PTPRC	CD45RA
188945	15		APC-Alexa 750-A		APC-Alexa 750-A
188951	3		FSC-W		FSC-W
188952	6		SSC-W		SSC-W
188957	4		SSC-A		SSC-A
188860	8		PE-A	STAT5A	pSTAT-5
188862	12		QDot 605-A	PTPRC	CD45RA
188865	16		Time		Time
189066	8		PE-A	STAT5A	pSTAT-5
189075	2		FSC-H		FSC-H
189074	12		QDot 605-A	PTPRC	CD45RA
189023	6		SSC-W		SSC-W
188873	6		SSC-W		SSC-W
188890	13		APC-A	STAT3	pSTAT-3
188892	4		SSC-A		SSC-A
182666	3		FSC-W		FSC-W
182676	2		FSC-H		FSC-H
182680	2		FSC-H		FSC-H
182688	5		SSC-H		SSC-H
182706	14		Time		Time
182707	3		FSC-W		FSC-W
182719	8		PE-A	IL2RA	CD25
182733	2		FSC-H		FSC-H
182734	2		FSC-H		FSC-H
182737	13		APC-Cy7-A	CD8A	CD8
182739	3		FSC-W		FSC-W
182742	7		FITC-A		CD16/56
182743	3		FSC-W		FSC-W
182745	13		APC-Cy7-A	CD8A	CD8
182746	9		PerCP-Cy5-5-A	CD19	CD19
182757	4		SSC-A		SSC-A
182770	3		FSC-W		FSC-W
182779	7		FITC-A	LILRB1	CD85j
182780	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
182802	7		FITC-A	IGHD	IgD
182806	10		PE-Cy7-A	CD38	CD38
182807	7		FITC-A	LILRB1	CD85j
182812	5		SSC-H		SSC-H
182815	4		SSC-A		SSC-A
182824	7		FITC-A	KLRB1	CD161
182843	8		PE-A	KLRK1	CD314
182947	10		PE-Cy7-A	PTPRC	CD45RA
182964	2		FSC-H		FSC-H
182987	6		SSC-W		SSC-W
182987	11		Pacific Blue-A	CD3E	CD3
183005	3		FSC-W		FSC-W
183014	12		APC-A	CD19	CD19
183022	13		APC-Cy7-A	CD8A	CD8
183026	12		APC-A	CD27	CD27
183032	7		FITC-A	KLRD1	CD94
182590	7		FITC-A	LILRB1	CD85j
182598	12		APC-A	NCAM1	CD56
182602	14		Time		Time
182608	11		Pacific Blue-A	CD3E	CD3
182626	7		FITC-A	KLRD1	CD94
182628	9		PerCP-Cy5-5-A	CD4	CD4
182634	4		SSC-A		SSC-A
182662	1		FSC-A		FSC-A
183051	11		Pacific Blue-A	CD3E	CD3
183053	2		FSC-H		FSC-H
183078	4		SSC-A		SSC-A
183094	8		PE-A	CD28	CD28
189178	2		FSC-H		FSC-H
189185	9		PerCP-Cy5-5-A		CD4/CD20
189187	15		APC-Alexa 750-A		APC-Alexa 750-A
189212	11		Pacific Blue-A	CD3E	CD3
189214	7		FITC-A	STAT1	pSTAT-1
189215	7		FITC-A	STAT1	pSTAT-1
189217	7		FITC-A	STAT1	pSTAT-1
189225	1		FSC-A		FSC-A
189225	15		APC-Alexa 750-A		APC-Alexa 750-A
189228	13		APC-A	STAT3	pSTAT-3
189232	14		Pacific Orange-A		Pacific Orange-A
189236	16		Time		Time
189271	7		FITC-A	STAT1	pSTAT-1
189272	9		PerCP-Cy5-5-A		CD4/CD20
189277	13		APC-A	STAT3	pSTAT-3
189289	2		FSC-H		FSC-H
189296	8		PE-A	STAT5A	pSTAT-5
189303	4		SSC-A		SSC-A
189304	8		PE-A	STAT5A	pSTAT-5
189310	4		SSC-A		SSC-A
182862	13		APC-Cy7-A	CD8A	CD8
182873	6		SSC-W		SSC-W
182875	13		APC-Cy7-A	CD8A	CD8
182877	14		Time		Time
182881	10		PE-Cy7-A	CD33	CD33
182892	1		FSC-A		FSC-A
182893	5		SSC-H		SSC-H
182906	6		SSC-W		SSC-W
182909	7		FITC-A		CD16/56
182912	5		SSC-H		SSC-H
182913	2		FSC-H		FSC-H
182918	5		SSC-H		SSC-H
189328	16		Time		Time
189088	5		SSC-H		SSC-H
189102	5		SSC-H		SSC-H
189105	13		APC-A	STAT3	pSTAT-3
189118	5		SSC-H		SSC-H
189128	6		SSC-W		SSC-W
188918	6		SSC-W		SSC-W
188918	11		Pacific Blue-A	CD3E	CD3
188924	7		FITC-A	STAT1	pSTAT-1
188869	15		APC-Alexa 750-A		APC-Alexa 750-A
188881	4		SSC-A		SSC-A
188917	7		FITC-A	STAT1	pSTAT-1
188854	14		Pacific Orange-A		Pacific Orange-A
188855	14		Pacific Orange-A		Pacific Orange-A
182606	7		FITC-A	IGHD	IgD
182625	8		PE-A	CD28	CD28
182627	11		Pacific Blue-A	CD3E	CD3
182629	5		SSC-H		SSC-H
182633	2		FSC-H		FSC-H
182652	3		FSC-W		FSC-W
182653	1		FSC-A		FSC-A
182662	6		SSC-W		SSC-W
182666	13		APC-Cy7-A	CD8A	CD8
182760	1		FSC-A		FSC-A
182778	10		PE-Cy7-A	CD38	CD38
182784	12		APC-A	CD19	CD19
182826	7		FITC-A		CD16/56
182829	5		SSC-H		SSC-H
182854	9		PerCP-Cy5-5-A	CD4	CD4
182871	8		PE-A	KLRK1	CD314
182892	11		Pacific Blue-A	CD3E	CD3
182906	10		PE-Cy7-A	FCG3A	CD16
182914	8		PE-A	CD24	CD24
182916	4		SSC-A		SSC-A
182924	5		SSC-H		SSC-H
182937	7		FITC-A		CD16/56
182942	14		Time		Time
182943	5		SSC-H		SSC-H
183033	1		FSC-A		FSC-A
183036	6		SSC-W		SSC-W
183036	11		Pacific Blue-A	CD3E	CD3
183044	7		FITC-A		TCRgd
183047	12		APC-A	CD27	CD27
183061	9		PerCP-Cy5-5-A	CD19	CD19
183071	5		SSC-H		SSC-H
183085	11		Pacific Blue-A	CD3E	CD3
183089	4		SSC-A		SSC-A
183097	1		FSC-A		FSC-A
182719	7		FITC-A	KLRB1	CD161
182728	7		FITC-A		CD16/56
182743	13		APC-Cy7-A	CD8A	CD8
182748	4		SSC-A		SSC-A
182749	2		FSC-H		FSC-H
182756	3		FSC-W		FSC-W
189012	12		QDot 605-A	PTPRC	CD45RA
189016	2		FSC-H		FSC-H
189037	15		APC-Alexa 750-A		APC-Alexa 750-A
189043	9		PerCP-Cy5-5-A		CD4/CD20
189053	8		PE-A	STAT5A	pSTAT-5
189055	4		SSC-A		SSC-A
189075	1		FSC-A		FSC-A
189081	13		APC-A	STAT3	pSTAT-3
189091	9		PerCP-Cy5-5-A		CD4/CD20
189103	1		FSC-A		FSC-A
189104	16		Time		Time
189116	4		SSC-A		SSC-A
189126	6		SSC-W		SSC-W
189138	5		SSC-H		SSC-H
189142	12		QDot 605-A	PTPRC	CD45RA
189151	14		Pacific Orange-A		Pacific Orange-A
189160	11		Pacific Blue-A	CD3E	CD3
182591	4		SSC-A		SSC-A
189294	14		Pacific Orange-A		Pacific Orange-A
189295	14		Pacific Orange-A		Pacific Orange-A
189301	2		FSC-H		FSC-H
189309	12		QDot 605-A	PTPRC	CD45RA
189313	8		PE-A	STAT5A	pSTAT-5
189319	11		Pacific Blue-A	CD3E	CD3
189320	14		Pacific Orange-A		Pacific Orange-A
189328	13		APC-A	STAT3	pSTAT-3
188959	6		SSC-W		SSC-W
188960	8		PE-A	STAT5A	pSTAT-5
188968	3		FSC-W		FSC-W
188971	12		QDot 605-A	PTPRC	CD45RA
188981	6		SSC-W		SSC-W
188993	8		PE-A	STAT5A	pSTAT-5
189169	1		FSC-A		FSC-A
189174	3		FSC-W		FSC-W
189177	9		PerCP-Cy5-5-A		CD4/CD20
189188	7		FITC-A	STAT1	pSTAT-1
189197	2		FSC-H		FSC-H
189199	7		FITC-A	STAT1	pSTAT-1
189205	15		APC-Alexa 750-A		APC-Alexa 750-A
182960	5		SSC-H		SSC-H
182963	4		SSC-A		SSC-A
182964	1		FSC-A		FSC-A
182965	1		FSC-A		FSC-A
182985	2		FSC-H		FSC-H
183027	13		APC-Cy7-A	CD8A	CD8
189232	6		SSC-W		SSC-W
189233	9		PerCP-Cy5-5-A		CD4/CD20
189235	13		APC-A	STAT3	pSTAT-3
189237	11		Pacific Blue-A	CD3E	CD3
189241	13		APC-A	STAT3	pSTAT-3
189256	13		APC-A	STAT3	pSTAT-3
189264	15		APC-Alexa 750-A		APC-Alexa 750-A
189266	15		APC-Alexa 750-A		APC-Alexa 750-A
189277	12		QDot 605-A	PTPRC	CD45RA
189286	2		FSC-H		FSC-H
189288	16		Time		Time
189197	14		Pacific Orange-A		Pacific Orange-A
189051	8		PE-A	STAT5A	pSTAT-5
188957	9		PerCP-Cy5-5-A		CD4/CD20
188963	6		SSC-W		SSC-W
188964	9		PerCP-Cy5-5-A		CD4/CD20
188973	12		QDot 605-A	PTPRC	CD45RA
188855	11		Pacific Blue-A	CD3E	CD3
189109	16		Time		Time
188999	15		APC-Alexa 750-A		APC-Alexa 750-A
189007	9		PerCP-Cy5-5-A		CD20/CD4
189126	10		PE-Cy7-A	CD33	CD33
188928	5		SSC-H		SSC-H
189218	1		FSC-A		FSC-A
189218	14		Pacific Orange-A		Pacific Orange-A
189209	8		PE-A	STAT5A	pSTAT-5
189022	1		FSC-A		FSC-A
189022	14		Pacific Orange-A		Pacific Orange-A
189158	12		QDot 605-A	PTPRC	CD45RA
189159	4		SSC-A		SSC-A
189167	13		APC-A	STAT3	pSTAT-3
189022	15		APC-Alexa 750-A		APC-Alexa 750-A
189026	2		FSC-H		FSC-H
188947	6		SSC-W		SSC-W
188948	6		SSC-W		SSC-W
188950	5		SSC-H		SSC-H
188955	13		APC-A	STAT3	pSTAT-3
189186	4		SSC-A		SSC-A
189189	5		SSC-H		SSC-H
189010	7		FITC-A	STAT1	pSTAT-1
188890	2		FSC-H		FSC-H
188895	11		Pacific Blue-A	CD3E	CD3
189085	8		PE-A	STAT5A	pSTAT-5
188904	16		Time		Time
188905	1		FSC-A		FSC-A
189041	14		Pacific Orange-A		Pacific Orange-A
189042	3		FSC-W		FSC-W
189136	8		PE-A	STAT5A	pSTAT-5
188986	13		APC-A	STAT3	pSTAT-3
188988	12		QDot 605-A	PTPRC	CD45RA
189071	15		APC-Alexa 750-A		APC-Alexa 750-A
189104	13		APC-A	STAT3	pSTAT-3
189105	2		FSC-H		FSC-H
189108	8		PE-A	STAT5A	pSTAT-5
188905	15		APC-Alexa 750-A		APC-Alexa 750-A
188855	10		PE-Cy7-A	CD33	CD33
188857	7		FITC-A	STAT1	pSTAT-1
188861	14		Pacific Orange-A		Pacific Orange-A
189244	3		FSC-W		FSC-W
189266	11		Pacific Blue-A	CD3E	CD3
182965	11		Pacific Blue-A	CD3E	CD3
182976	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
182978	2		FSC-H		FSC-H
182980	1		FSC-A		FSC-A
182994	8		PE-A	CXCR3	CXCR3
182998	11		Pacific Blue-A	CD3E	CD3
183013	1		FSC-A		FSC-A
189272	7		FITC-A	STAT1	pSTAT-1
189286	1		FSC-A		FSC-A
182598	14		Time		Time
182600	7		FITC-A	KLRB1	CD161
182602	10		PE-Cy7-A	CD33	CD33
182611	1		FSC-A		FSC-A
182613	13		APC-Cy7-A	CD20	CD20
182631	8		PE-A	PDCD1	PD-1
182633	14		Time		Time
182641	13		APC-Cy7-A	CD20	CD20
182645	6		SSC-W		SSC-W
182647	11		Pacific Blue-A	CD3E	CD3
182651	1		FSC-A		FSC-A
182651	14		Time		Time
182652	13		APC-Cy7-A	CD8A	CD8
189316	5		SSC-H		SSC-H
189318	3		FSC-W		FSC-W
183038	9		PerCP-Cy5-5-A	CD4	CD4
183047	2		FSC-H		FSC-H
183053	11		Pacific Blue-A	CD3E	CD3
182667	9		PerCP-Cy5-5-A	CD4	CD4
182676	11		Pacific Blue-A	CD3E	CD3
182685	6		SSC-W		SSC-W
182685	11		Pacific Blue-A	CD3E	CD3
182693	3		FSC-W		FSC-W
182706	10		PE-Cy7-A	CD33	CD33
182721	7		FITC-A		CD16/56
182724	10		PE-Cy7-A	FCG3A	CD16
183057	14		Time		Time
183070	2		FSC-H		FSC-H
183074	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
183080	3		FSC-W		FSC-W
182749	1		FSC-A		FSC-A
182758	13		APC-Cy7-A	CD8A	CD8
182762	4		SSC-A		SSC-A
182770	12		APC-A	CD19	CD19
182783	9		PerCP-Cy5-5-A	CD4	CD4
182784	2		FSC-H		FSC-H
182786	3		FSC-W		FSC-W
182799	13		APC-Cy7-A	CD8A	CD8
182805	9		PerCP-Cy5-5-A	CD4	CD4
182815	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
182835	12		APC-A	CD27	CD27
182852	7		FITC-A	KLRB1	CD161
182865	12		APC-A	CD27	CD27
182867	8		PE-A		PE-A
182870	7		FITC-A	LILRB1	CD85j
182888	4		SSC-A		SSC-A
182892	10		PE-Cy7-A	FCG3A	CD16
182893	13		APC-Cy7-A	CD20	CD20
182897	5		SSC-H		SSC-H
182904	8		PE-A	PDCD1	PD-1
182907	9		PerCP-Cy5-5-A	CD19	CD19
182913	6		SSC-W		SSC-W
182917	5		SSC-H		SSC-H
182950	7		FITC-A	KLRB1	CD161
182840	8		PE-A	CXCR3	CXCR3
182962	2		FSC-H		FSC-H
182634	8		PE-A	CD24	CD24
182641	12		APC-A	CD27	CD27
182651	6		SSC-W		SSC-W
182657	5		SSC-H		SSC-H
182660	2		FSC-H		FSC-H
182672	7		FITC-A		CD16/56
182676	10		PE-Cy7-A	CD38	CD38
182687	10		PE-Cy7-A	CD38	CD38
182690	10		PE-Cy7-A	CD38	CD38
182704	11		Pacific Blue-A	CD3E	CD3
182734	10		PE-Cy7-A	CD33	CD33
182736	2		FSC-H		FSC-H
182745	1		FSC-A		FSC-A
182748	9		PerCP-Cy5-5-A	CD4	CD4
182750	7		FITC-A		TCRgd
182756	12		APC-A	CD19	CD19
182782	1		FSC-A		FSC-A
182789	3		FSC-W		FSC-W
182793	14		Time		Time
182820	4		SSC-A		SSC-A
182821	11		Pacific Blue-A	CD3E	CD3
182823	13		APC-Cy7-A	CD20	CD20
182829	13		APC-Cy7-A	CD8A	CD8
182855	13		APC-Cy7-A	CD8A	CD8
182858	8		PE-A	CD24	CD24
182862	1		FSC-A		FSC-A
182880	12		APC-A	IL7R	CD127
182885	13		APC-Cy7-A	CD8A	CD8
182895	2		FSC-H		FSC-H
182909	5		SSC-H		SSC-H
182924	13		APC-Cy7-A	CD8A	CD8
182925	3		FSC-W		FSC-W
182933	8		PE-A	CD28	CD28
182935	5		SSC-H		SSC-H
182936	11		Pacific Blue-A	CD3E	CD3
182949	3		FSC-W		FSC-W
182953	2		FSC-H		FSC-H
182959	11		Pacific Blue-A	CD3E	CD3
182963	9		PerCP-Cy5-5-A	CD19	CD19
182998	10		PE-Cy7-A	CD38	CD38
182999	7		FITC-A	KLRB1	CD161
183000	5		SSC-H		SSC-H
183009	8		PE-A	PDCD1	PD-1
183011	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
183019	6		SSC-W		SSC-W
183031	2		FSC-H		FSC-H
183047	1		FSC-A		FSC-A
183049	4		SSC-A		SSC-A
183052	8		PE-A	CD28	CD28
183057	11		Pacific Blue-A	CD3E	CD3
183064	5		SSC-H		SSC-H
183067	5		SSC-H		SSC-H
183068	2		FSC-H		FSC-H
183087	2		FSC-H		FSC-H
189009	15		APC-Alexa 750-A		APC-Alexa 750-A
189012	1		FSC-A		FSC-A
189026	14		Pacific Orange-A		Pacific Orange-A
189034	7		FITC-A	STAT1	pSTAT-1
189047	7		FITC-A	STAT1	pSTAT-1
189065	15		APC-Alexa 750-A		APC-Alexa 750-A
189068	5		SSC-H		SSC-H
189072	9		PerCP-Cy5-5-A		CD4/CD20
189074	11		Pacific Blue-A	CD3E	CD3
189076	2		FSC-H		FSC-H
189083	10		PE-Cy7-A	CD33	CD33
189310	8		PE-A	STAT5A	pSTAT-5
189311	1		FSC-A		FSC-A
189317	6		SSC-W		SSC-W
189320	10		PE-Cy7-A	CD33	CD33
189108	7		FITC-A	STAT1	pSTAT-1
189110	8		PE-A	STAT5A	pSTAT-5
189111	16		Time		Time
189123	3		FSC-W		FSC-W
189133	5		SSC-H		SSC-H
189154	15		APC-Alexa 750-A		APC-Alexa 750-A
189157	15		APC-Alexa 750-A		APC-Alexa 750-A
189167	12		QDot 605-A	PTPRC	CD45RA
189173	5		SSC-H		SSC-H
189178	10		PE-Cy7-A	CD33	CD33
182869	1		FSC-A		FSC-A
189202	6		SSC-W		SSC-W
189206	3		FSC-W		FSC-W
189208	1		FSC-A		FSC-A
189217	5		SSC-H		SSC-H
189221	9		PerCP-Cy5-5-A		CD4/CD20
189228	1		FSC-A		FSC-A
189235	2		FSC-H		FSC-H
189263	9		PerCP-Cy5-5-A		CD4/CD20
189268	6		SSC-W		SSC-W
189274	13		APC-A	STAT3	pSTAT-3
188863	5		SSC-H		SSC-H
188877	16		Time		Time
188890	14		Pacific Orange-A		Pacific Orange-A
188902	14		Pacific Orange-A		Pacific Orange-A
188916	6		SSC-W		SSC-W
188916	11		Pacific Blue-A	CD3E	CD3
188929	3		FSC-W		FSC-W
189286	11		Pacific Blue-A	CD3E	CD3
189289	10		PE-Cy7-A	CD33	CD33
189297	12		QDot 605-A	PTPRC	CD45RA
188938	4		SSC-A		SSC-A
188953	13		APC-A	STAT3	pSTAT-3
182940	2		FSC-H		FSC-H
182954	4		SSC-A		SSC-A
182955	5		SSC-H		SSC-H
182978	6		SSC-W		SSC-W
182980	10		PE-Cy7-A	CD33	CD33
183003	2		FSC-H		FSC-H
183005	1		FSC-A		FSC-A
183013	10		PE-Cy7-A	PTPRC	CD45RA
183025	7		FITC-A	KLRD1	CD94
183030	1		FSC-A		FSC-A
183031	1		FSC-A		FSC-A
183046	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
183079	10		PE-Cy7-A	CD38	CD38
183080	12		APC-A	CD27	CD27
183083	9		PerCP-Cy5-5-A	CD4	CD4
183085	4		SSC-A		SSC-A
183100	6		SSC-W		SSC-W
189009	6		SSC-W		SSC-W
189012	11		Pacific Blue-A	CD3E	CD3
189022	10		PE-Cy7-A	CD33	CD33
189054	2		FSC-H		FSC-H
189064	13		APC-A	STAT3	pSTAT-3
189068	16		Time		Time
189074	10		PE-Cy7-A	CD33	CD33
189081	15		APC-Alexa 750-A		APC-Alexa 750-A
189090	3		FSC-W		FSC-W
189092	13		APC-A	STAT3	pSTAT-3
189095	6		SSC-W		SSC-W
189098	6		SSC-W		SSC-W
189098	11		Pacific Blue-A	CD3E	CD3
189105	6		SSC-W		SSC-W
189109	12		QDot 605-A	PTPRC	CD45RA
189112	6		SSC-W		SSC-W
189112	11		Pacific Blue-A	CD3E	CD3
189115	7		FITC-A	STAT1	pSTAT-1
189118	2		FSC-H		FSC-H
189140	7		FITC-A	STAT1	pSTAT-1
189141	3		FSC-W		FSC-W
189143	11		Pacific Blue-A	CD3E	CD3
182591	8		PE-A	KLRK1	CD314
182619	1		FSC-A		FSC-A
189163	7		FITC-A	STAT1	pSTAT-1
189167	2		FSC-H		FSC-H
189174	2		FSC-H		FSC-H
189176	16		Time		Time
189192	1		FSC-A		FSC-A
189194	16		Time		Time
188853	15		APC-Alexa 750-A		APC-Alexa 750-A
188861	11		Pacific Blue-A	CD3E	CD3
188863	3		FSC-W		FSC-W
188865	14		Pacific Orange-A		Pacific Orange-A
188880	12		QDot 605-A	PTPRC	CD45RA
188886	5		SSC-H		SSC-H
189275	15		APC-Alexa 750-A		APC-Alexa 750-A
189277	11		Pacific Blue-A	CD3E	CD3
189285	13		APC-A	STAT3	pSTAT-3
189293	8		PE-A	STAT5A	pSTAT-5
189297	2		FSC-H		FSC-H
189299	7		FITC-A	STAT1	pSTAT-1
189302	5		SSC-H		SSC-H
189303	7		FITC-A	STAT1	pSTAT-1
189309	11		Pacific Blue-A	CD3E	CD3
189311	11		Pacific Blue-A	CD3E	CD3
189317	10		PE-Cy7-A	CD33	CD33
182634	7		FITC-A	IGHD	IgD
182650	12		APC-A	CD19	CD19
182652	2		FSC-H		FSC-H
182656	6		SSC-W		SSC-W
182658	5		SSC-H		SSC-H
182662	4		SSC-A		SSC-A
182667	7		FITC-A	LILRB1	CD85j
182669	5		SSC-H		SSC-H
182671	7		FITC-A		CD16/56
182673	8		PE-A	PDCD1	PD-1
182682	4		SSC-A		SSC-A
182691	1		FSC-A		FSC-A
182696	3		FSC-W		FSC-W
182704	10		PE-Cy7-A	CD38	CD38
182710	14		Time		Time
188892	7		FITC-A	STAT1	pSTAT-1
188894	5		SSC-H		SSC-H
188897	3		FSC-W		FSC-W
188898	16		Time		Time
188905	10		PE-Cy7-A	CD33	CD33
188909	4		SSC-A		SSC-A
188916	10		PE-Cy7-A	CD33	CD33
188945	4		SSC-A		SSC-A
188954	16		Time		Time
188962	11		Pacific Blue-A	CD3E	CD3
188967	3		FSC-W		FSC-W
188971	11		Pacific Blue-A	CD3E	CD3
