EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES844626		EXP13925		OTHER	Not_Parsed	2510
ES844641		EXP13925		OTHER	Not_Parsed	2510
ES844669		EXP13925		OTHER	Not_Parsed	2510
ES844674		EXP13925		OTHER	Not_Parsed	2510
ES844675		EXP13925		OTHER	Not_Parsed	2510
ES844689		EXP13925		OTHER	Not_Parsed	2510
ES844702		EXP13925		OTHER	Not_Parsed	2510
ES844714		EXP13925		OTHER	Not_Parsed	2510
ES844716		EXP13925		OTHER	Not_Parsed	2510
ES844717		EXP13925		OTHER	Not_Parsed	2510
ES844728		EXP13925		OTHER	Not_Parsed	2510
ES844729		EXP13925		OTHER	Not_Parsed	2510
ES844732		EXP13925		OTHER	Not_Parsed	2510
ES844735		EXP13925		OTHER	Not_Parsed	2510
ES1016050	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016052	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016062	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016066	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016069	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016082	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016094	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016101	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016118	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016124	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016134	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016140	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1016168	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015702	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015707	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015712	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015717	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015726	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015731	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015732	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015734	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015739	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015749	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015754	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015756	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015765	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015772	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015777	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES1015799	Analysis file used in publication	EXP14626	MethAnalysis	OTHER	Not_Parsed	2510
ES768260		EXP13575		HAI	Parsed	2510
ES768266		EXP13575		HAI	Parsed	2510
ES768288		EXP13575		HAI	Parsed	2510
ES840006		EXP13936		OTHER	Not_Parsed	2510
ES840008		EXP13936		OTHER	Not_Parsed	2510
ES840020		EXP13936		OTHER	Not_Parsed	2510
ES840046		EXP13936		OTHER	Not_Parsed	2510
ES840059		EXP13936		OTHER	Not_Parsed	2510
ES840060		EXP13936		OTHER	Not_Parsed	2510
ES840062		EXP13936		OTHER	Not_Parsed	2510
ES840064		EXP13936		OTHER	Not_Parsed	2510
ES840071		EXP13936		OTHER	Not_Parsed	2510
ES840081		EXP13936		OTHER	Not_Parsed	2510
ES840092		EXP13936		OTHER	Not_Parsed	2510
ES840103		EXP13936		OTHER	Not_Parsed	2510
ES840114		EXP13936		OTHER	Not_Parsed	2510
ES840127		EXP13936		OTHER	Not_Parsed	2510
ES840132		EXP13936		OTHER	Not_Parsed	2510
ES840133		EXP13936		OTHER	Not_Parsed	2510
ES840134		EXP13936		OTHER	Not_Parsed	2510
ES840165		EXP13936		OTHER	Not_Parsed	2510
ES840174		EXP13936		OTHER	Not_Parsed	2510
ES840175		EXP13936		OTHER	Not_Parsed	2510
ES840190		EXP13936		OTHER	Not_Parsed	2510
ES1039104	miRNA on CD8	EXP14715	miRNA-CD8	OTHER	Not_Parsed	2510
ES1039111	miRNA on CD8	EXP14715	miRNA-CD8	OTHER	Not_Parsed	2510
ES1039125	miRNA on CD8	EXP14715	miRNA-CD8	OTHER	Not_Parsed	2510
ES1039138	miRNA on CD8	EXP14715	miRNA-CD8	OTHER	Not_Parsed	2510
ES1039143		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039144		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039146		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039148		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039169		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039172		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039173		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039175		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039177		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039180		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039186		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039189		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039197		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039199		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039204		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039209		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039221		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039223		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039240		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039252		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039254		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039255		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039261		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039262		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039264		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039291		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039292		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039298		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039301		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039302		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039310		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039315		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039317		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039320		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039333		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039363		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039370		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES1039374		EXP14716	Secreted Cytokine	OTHER	Not_Parsed	2510
ES846590		EXP13923		OTHER	Not_Parsed	2510
ES846598		EXP13923		OTHER	Not_Parsed	2510
ES846599		EXP13923		OTHER	Not_Parsed	2510
ES846600		EXP13923		OTHER	Not_Parsed	2510
ES846634		EXP13923		OTHER	Not_Parsed	2510
ES846639		EXP13923		OTHER	Not_Parsed	2510
ES846641		EXP13923		OTHER	Not_Parsed	2510
ES846648		EXP13923		OTHER	Not_Parsed	2510
ES846652		EXP13923		OTHER	Not_Parsed	2510
ES846659		EXP13923		OTHER	Not_Parsed	2510
ES846669		EXP13923		OTHER	Not_Parsed	2510
ES846685		EXP13923		OTHER	Not_Parsed	2510
ES846693		EXP13923		OTHER	Not_Parsed	2510
ES846696		EXP13923		OTHER	Not_Parsed	2510
ES846706		EXP13923		OTHER	Not_Parsed	2510
ES846707		EXP13923		OTHER	Not_Parsed	2510
ES846720		EXP13923		OTHER	Not_Parsed	2510
ES846722		EXP13923		OTHER	Not_Parsed	2510
ES846727		EXP13923		OTHER	Not_Parsed	2510
ES846740		EXP13923		OTHER	Not_Parsed	2510
ES846742		EXP13923		OTHER	Not_Parsed	2510
ES846745		EXP13923		OTHER	Not_Parsed	2510
ES846747		EXP13923		OTHER	Not_Parsed	2510
ES846751		EXP13923		OTHER	Not_Parsed	2510
ES846768		EXP13923		OTHER	Not_Parsed	2510
ES846788		EXP13923		OTHER	Not_Parsed	2510
ES846799		EXP13923		OTHER	Not_Parsed	2510
ES846801		EXP13923		OTHER	Not_Parsed	2510
ES498969		EXP9413		Q-PCR	Parsed	2510
ES498971		EXP9413		Q-PCR	Parsed	2510
ES498972		EXP9413		Q-PCR	Parsed	2510
ES498978		EXP9413		Q-PCR	Parsed	2510
ES498983		EXP9413		Q-PCR	Parsed	2510
ES498984		EXP9413		Q-PCR	Parsed	2510
ES498986		EXP9413		Q-PCR	Parsed	2510
ES499007		EXP9413		Q-PCR	Parsed	2510
ES499015		EXP9413		Q-PCR	Parsed	2510
ES499018		EXP9413		Q-PCR	Parsed	2510
ES499032		EXP9413		Q-PCR	Parsed	2510
ES499034		EXP9413		Q-PCR	Parsed	2510
ES499036		EXP9413		Q-PCR	Parsed	2510
ES499047		EXP9413		Q-PCR	Parsed	2510
ES499069		EXP9413		Q-PCR	Parsed	2510
ES499073		EXP9413		Q-PCR	Parsed	2510
ES499074		EXP9413		Q-PCR	Parsed	2510
ES499077		EXP9413		Q-PCR	Parsed	2510
ES499078		EXP9413		Q-PCR	Parsed	2510
ES499080		EXP9413		Q-PCR	Parsed	2510
ES499088		EXP9413		Q-PCR	Parsed	2510
ES499097		EXP9413		Q-PCR	Parsed	2510
ES499104		EXP9413		Q-PCR	Parsed	2510
ES499106		EXP9413		Q-PCR	Parsed	2510
ES609880		EXP10742		OTHER	Not_Parsed	2510
ES609892		EXP10742		OTHER	Not_Parsed	2510
ES609893		EXP10742		OTHER	Not_Parsed	2510
ES609916		EXP10742		OTHER	Not_Parsed	2510
ES609920		EXP10742		OTHER	Not_Parsed	2510
ES609943		EXP10742		OTHER	Not_Parsed	2510
ES609949		EXP10742		OTHER	Not_Parsed	2510
ES609957		EXP10742		OTHER	Not_Parsed	2510
ES609959		EXP10742		OTHER	Not_Parsed	2510
ES609962		EXP10742		OTHER	Not_Parsed	2510
ES609966		EXP10742		OTHER	Not_Parsed	2510
ES845870		EXP13372		OTHER	Not_Parsed	2510
ES845871		EXP13372		OTHER	Not_Parsed	2510
ES845886		EXP13924		OTHER	Not_Parsed	2510
ES845888		EXP13924		OTHER	Not_Parsed	2510
ES845893		EXP13924		OTHER	Not_Parsed	2510
ES845904		EXP13372		OTHER	Not_Parsed	2510
ES845918		EXP13924		OTHER	Not_Parsed	2510
ES845925		EXP13924		OTHER	Not_Parsed	2510
ES845937		EXP13924		OTHER	Not_Parsed	2510
ES845940		EXP13372		OTHER	Not_Parsed	2510
ES845959		EXP13372		OTHER	Not_Parsed	2510
ES845970		EXP13924		OTHER	Not_Parsed	2510
ES845995		EXP13372		OTHER	Not_Parsed	2510
ES845996		EXP13372		OTHER	Not_Parsed	2510
ES846007		EXP13372		OTHER	Not_Parsed	2510
ES846011		EXP13372		OTHER	Not_Parsed	2510
ES846016		EXP13372		OTHER	Not_Parsed	2510
ES846018		EXP13372		OTHER	Not_Parsed	2510
ES846020		EXP13372		OTHER	Not_Parsed	2510
ES846033		EXP13924		OTHER	Not_Parsed	2510
ES846034		EXP13924		OTHER	Not_Parsed	2510
ES846043		EXP13372		OTHER	Not_Parsed	2510
ES846047		EXP13372		OTHER	Not_Parsed	2510
ES846071		EXP13372		OTHER	Not_Parsed	2510
ES846072		EXP13372		OTHER	Not_Parsed	2510
ES846084		EXP13924		OTHER	Not_Parsed	2510
ES846119		EXP13372		OTHER	Not_Parsed	2510
ES846121		EXP13372		OTHER	Not_Parsed	2510
ES846135		EXP13372		OTHER	Not_Parsed	2510
ES846148		EXP13924		OTHER	Not_Parsed	2510
ES846152		EXP13924		OTHER	Not_Parsed	2510
ES846155		EXP13924		OTHER	Not_Parsed	2510
ES610141		EXP10742		OTHER	Not_Parsed	2510
ES610143		EXP10742		OTHER	Not_Parsed	2510
ES610144		EXP10742		OTHER	Not_Parsed	2510
ES610152		EXP10742		OTHER	Not_Parsed	2510
ES610156		EXP10742		OTHER	Not_Parsed	2510
ES610173		EXP10742		OTHER	Not_Parsed	2510
ES610193		EXP10742		OTHER	Not_Parsed	2510
ES610203		EXP10742		OTHER	Not_Parsed	2510
ES610204		EXP10742		OTHER	Not_Parsed	2510
ES610217		EXP10742		OTHER	Not_Parsed	2510
ES610222		EXP10742		OTHER	Not_Parsed	2510
ES610239		EXP10742		OTHER	Not_Parsed	2510
ES610244		EXP10742		OTHER	Not_Parsed	2510
ES610250		EXP10742		OTHER	Not_Parsed	2510
ES610258		EXP10742		OTHER	Not_Parsed	2510
ES610271		EXP10742		OTHER	Not_Parsed	2510
ES610272		EXP10742		OTHER	Not_Parsed	2510
ES610280		EXP10742		OTHER	Not_Parsed	2510
ES610281		EXP10742		OTHER	Not_Parsed	2510
ES610291		EXP10742		OTHER	Not_Parsed	2510
ES610292		EXP10742		OTHER	Not_Parsed	2510
ES610312		EXP10742		OTHER	Not_Parsed	2510
ES610327		EXP10742		OTHER	Not_Parsed	2510
ES610329		EXP10742		OTHER	Not_Parsed	2510
ES610340		EXP10742		OTHER	Not_Parsed	2510
ES610341		EXP10742		OTHER	Not_Parsed	2510
ES845314		EXP13372		OTHER	Not_Parsed	2510
ES845315		EXP13372		OTHER	Not_Parsed	2510
ES845321		EXP13372		OTHER	Not_Parsed	2510
ES845328		EXP13372		OTHER	Not_Parsed	2510
ES845335		EXP13924		OTHER	Not_Parsed	2510
ES845338		EXP13924		OTHER	Not_Parsed	2510
ES845343		EXP13924		OTHER	Not_Parsed	2510
ES845350		EXP13924		OTHER	Not_Parsed	2510
ES845366		EXP13372		OTHER	Not_Parsed	2510
ES845371		EXP13372		OTHER	Not_Parsed	2510
ES845373		EXP13372		OTHER	Not_Parsed	2510
ES845375		EXP13372		OTHER	Not_Parsed	2510
ES845376		EXP13372		OTHER	Not_Parsed	2510
ES845377		EXP13372		OTHER	Not_Parsed	2510
ES845379		EXP13372		OTHER	Not_Parsed	2510
ES845389		EXP13924		OTHER	Not_Parsed	2510
ES845391		EXP13924		OTHER	Not_Parsed	2510
ES845413		EXP13372		OTHER	Not_Parsed	2510
ES845421		EXP13924		OTHER	Not_Parsed	2510
ES845435		EXP13924		OTHER	Not_Parsed	2510
ES845441		EXP13924		OTHER	Not_Parsed	2510
ES845446		EXP13924		OTHER	Not_Parsed	2510
ES845465		EXP13924		OTHER	Not_Parsed	2510
ES845476		EXP13372		OTHER	Not_Parsed	2510
ES845482		EXP13372		OTHER	Not_Parsed	2510
ES845490		EXP13372		OTHER	Not_Parsed	2510
ES845521		EXP13372		OTHER	Not_Parsed	2510
ES845523		EXP13372		OTHER	Not_Parsed	2510
ES845525		EXP13372		OTHER	Not_Parsed	2510
ES845526		EXP13924		OTHER	Not_Parsed	2510
ES845534		EXP13924		OTHER	Not_Parsed	2510
ES845565		EXP13924		OTHER	Not_Parsed	2510
ES845566		EXP13924		OTHER	Not_Parsed	2510
ES609969		EXP10742		OTHER	Not_Parsed	2510
ES609976		EXP10742		OTHER	Not_Parsed	2510
ES609985		EXP10742		OTHER	Not_Parsed	2510
ES609986		EXP10742		OTHER	Not_Parsed	2510
ES610002		EXP10742		OTHER	Not_Parsed	2510
ES610008		EXP10742		OTHER	Not_Parsed	2510
ES610010		EXP10742		OTHER	Not_Parsed	2510
ES610013		EXP10742		OTHER	Not_Parsed	2510
ES610014		EXP10742		OTHER	Not_Parsed	2510
ES610029		EXP10742		OTHER	Not_Parsed	2510
ES610031		EXP10742		OTHER	Not_Parsed	2510
ES610055		EXP10742		OTHER	Not_Parsed	2510
ES610056		EXP10742		OTHER	Not_Parsed	2510
ES610061		EXP10742		OTHER	Not_Parsed	2510
ES610065		EXP10742		OTHER	Not_Parsed	2510
ES610079		EXP10742		OTHER	Not_Parsed	2510
ES610082		EXP10742		OTHER	Not_Parsed	2510
ES610089		EXP10742		OTHER	Not_Parsed	2510
ES610114		EXP10742		OTHER	Not_Parsed	2510
ES610122		EXP10742		OTHER	Not_Parsed	2510
ES610124		EXP10742		OTHER	Not_Parsed	2510
ES610125		EXP10742		OTHER	Not_Parsed	2510
ES610133		EXP10742		OTHER	Not_Parsed	2510
ES610135		EXP10742		OTHER	Not_Parsed	2510
ES610136		EXP10742		OTHER	Not_Parsed	2510
ES800015		EXP13764		HAI	Parsed	2510
ES800018		EXP13764		HAI	Parsed	2510
ES800037		EXP13764		HAI	Parsed	2510
ES800048		EXP13764		HAI	Parsed	2510
ES800049		EXP13764		HAI	Parsed	2510
ES800050		EXP13764		HAI	Parsed	2510
ES800074		EXP13764		HAI	Parsed	2510
ES800095		EXP13764		HAI	Parsed	2510
ES571502		EXP10664		ELISPOT	Parsed	2510
ES571504		EXP10664		ELISPOT	Parsed	2510
ES571511		EXP10664		ELISPOT	Parsed	2510
ES571517		EXP10664		ELISPOT	Parsed	2510
ES571522		EXP10664		ELISPOT	Parsed	2510
ES571527		EXP10664		ELISPOT	Parsed	2510
ES571538		EXP10664		ELISPOT	Parsed	2510
ES571542		EXP10664		ELISPOT	Parsed	2510
ES571562		EXP10664		ELISPOT	Parsed	2510
ES571563		EXP10664		ELISPOT	Parsed	2510
ES571571		EXP10664		ELISPOT	Parsed	2510
ES571595		EXP10664		ELISPOT	Parsed	2510
ES571599		EXP10664		ELISPOT	Parsed	2510
ES571603		EXP10664		ELISPOT	Parsed	2510
ES571609		EXP10664		ELISPOT	Parsed	2510
ES571618		EXP10664		ELISPOT	Parsed	2510
ES571628		EXP10664		ELISPOT	Parsed	2510
ES571631		EXP10664		ELISPOT	Parsed	2510
ES571642		EXP10664		ELISPOT	Parsed	2510
ES571643		EXP10664		ELISPOT	Parsed	2510
ES571648		EXP10664		ELISPOT	Parsed	2510
ES571649		EXP10664		ELISPOT	Parsed	2510
ES571667		EXP10664		ELISPOT	Parsed	2510
ES571673		EXP10664		ELISPOT	Parsed	2510
ES571684		EXP10664		ELISPOT	Parsed	2510
ES571690		EXP10664		ELISPOT	Parsed	2510
ES571695		EXP10664		ELISPOT	Parsed	2510
ES571701		EXP10664		ELISPOT	Parsed	2510
ES571712		EXP10664		ELISPOT	Parsed	2510
ES571733		EXP10664		ELISPOT	Parsed	2510
ES571737		EXP10664		ELISPOT	Parsed	2510
ES571739		EXP10664		ELISPOT	Parsed	2510
ES767030		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767038		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767040		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767057		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767094		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767116		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES1009270	Mass Spec Unbiased Proteomics	EXP14599	Proteomics	OTHER	Not_Parsed	2510
ES1009274	Mass Spec Unbiased Proteomics	EXP14599	Proteomics	OTHER	Not_Parsed	2510
ES1009280	Mass Spec Unbiased Proteomics	EXP14599	Proteomics	OTHER	Not_Parsed	2510
ES1009287	Mass Spec Unbiased Proteomics	EXP14599	Proteomics	OTHER	Not_Parsed	2510
ES1009291	Mass Spec Unbiased Proteomics	EXP14599	Proteomics	OTHER	Not_Parsed	2510
ES1009303	Mass Spec Unbiased Proteomics	EXP14599	Proteomics	OTHER	Not_Parsed	2510
ES767120		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767130		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767137		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767140		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767151		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767156		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767161		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767178		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767184		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767195		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767204		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767207		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767212		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767213		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767217		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767224		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767231		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767235		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767237		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767243		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767244		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767248		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767252		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767258		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767265		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767266		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767270		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767274		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767275		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767281		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767285		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767291		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767295		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767296		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767297		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767302		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767303		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767305		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES738110		EXP13373		ELISA	Parsed	2510
ES738114		EXP13373		ELISA	Parsed	2510
ES738120		EXP13373		ELISA	Parsed	2510
ES738123		EXP13373		ELISA	Parsed	2510
ES738138		EXP13373		ELISA	Parsed	2510
ES738146		EXP13373		ELISA	Parsed	2510
ES738154		EXP13373		ELISA	Parsed	2510
ES738158		EXP13373		ELISA	Parsed	2510
ES738167		EXP13373		ELISA	Parsed	2510
ES738181		EXP13373		ELISA	Parsed	2510
ES738191		EXP13373		ELISA	Parsed	2510
ES738194		EXP13373		ELISA	Parsed	2510
ES738195		EXP13373		ELISA	Parsed	2510
ES738212		EXP13373		ELISA	Parsed	2510
ES738214		EXP13373		ELISA	Parsed	2510
ES738220		EXP13373		ELISA	Parsed	2510
ES738239		EXP13373		ELISA	Parsed	2510
ES738240		EXP13373		ELISA	Parsed	2510
ES738243		EXP13373		ELISA	Parsed	2510
ES738261		EXP13373		ELISA	Parsed	2510
ES738278		EXP13373		ELISA	Parsed	2510
ES738297		EXP13373		ELISA	Parsed	2510
ES738304		EXP13373		ELISA	Parsed	2510
ES738305		EXP13373		ELISA	Parsed	2510
ES738309		EXP13373		ELISA	Parsed	2510
ES738316		EXP13373		ELISA	Parsed	2510
ES839831		EXP13936		OTHER	Not_Parsed	2510
ES839832		EXP13936		OTHER	Not_Parsed	2510
ES839833		EXP13936		OTHER	Not_Parsed	2510
ES839837		EXP13936		OTHER	Not_Parsed	2510
ES839868		EXP13936		OTHER	Not_Parsed	2510
ES839876		EXP13936		OTHER	Not_Parsed	2510
ES839880		EXP13936		OTHER	Not_Parsed	2510
ES839883		EXP13936		OTHER	Not_Parsed	2510
ES839895		EXP13936		OTHER	Not_Parsed	2510
ES839899		EXP13936		OTHER	Not_Parsed	2510
ES839905		EXP13936		OTHER	Not_Parsed	2510
ES839912		EXP13936		OTHER	Not_Parsed	2510
ES839917		EXP13936		OTHER	Not_Parsed	2510
ES839932		EXP13936		OTHER	Not_Parsed	2510
ES839934		EXP13936		OTHER	Not_Parsed	2510
ES839951		EXP13936		OTHER	Not_Parsed	2510
ES839953		EXP13936		OTHER	Not_Parsed	2510
ES839958		EXP13936		OTHER	Not_Parsed	2510
ES839960		EXP13936		OTHER	Not_Parsed	2510
ES839964		EXP13936		OTHER	Not_Parsed	2510
ES839978		EXP13936		OTHER	Not_Parsed	2510
ES767310		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767311		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767313		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767317		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767318		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767333		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767341		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767353		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767355		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767388		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767389		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767392		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767402		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767407		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767425		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767427		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767438		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767488		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES767497		EXP13574		VIRUS NEUTRALIZATION	Parsed	2510
ES737396		EXP14055		ELISPOT	Parsed	2510
ES737397		EXP14055		ELISPOT	Parsed	2510
ES737398		EXP14055		ELISPOT	Parsed	2510
ES737406		EXP14055		ELISPOT	Parsed	2510
ES737411		EXP14055		ELISPOT	Parsed	2510
ES737412		EXP14055		ELISPOT	Parsed	2510
ES737415		EXP14055		ELISPOT	Parsed	2510
ES737420		EXP14055		ELISPOT	Parsed	2510
ES737430		EXP14055		ELISPOT	Parsed	2510
ES737440		EXP14055		ELISPOT	Parsed	2510
ES737441		EXP14055		ELISPOT	Parsed	2510
ES737448		EXP14055		ELISPOT	Parsed	2510
ES737483		EXP14055		ELISPOT	Parsed	2510
ES737497		EXP14055		ELISPOT	Parsed	2510
ES737505		EXP14055		ELISPOT	Parsed	2510
