EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES754838		EXP11770		FCM	Parsed	2799
ES755420		EXP11770		FCM	Parsed	2799
ES755421		EXP11770		FCM	Parsed	2799
ES755431		EXP11770		FCM	Parsed	2799
ES755432		EXP11770		FCM	Parsed	2799
ES755443		EXP11770		FCM	Parsed	2799
ES755445		EXP11770		FCM	Parsed	2799
ES755450		EXP11770		FCM	Parsed	2799
ES754885		EXP11770		FCM	Parsed	2799
ES754888		EXP11770		FCM	Parsed	2799
ES754890		EXP11770		FCM	Parsed	2799
ES754088		EXP11770		FCM	Parsed	2799
ES754306		EXP11770		FCM	Parsed	2799
ES755525		EXP11770		FCM	Parsed	2799
ES755526		EXP11770		FCM	Parsed	2799
ES754318		EXP11770		FCM	Parsed	2799
ES754323		EXP11770		FCM	Parsed	2799
ES754333		EXP11770		FCM	Parsed	2799
ES754335		EXP11770		FCM	Parsed	2799
ES754340		EXP11770		FCM	Parsed	2799
ES754781		EXP11770		FCM	Parsed	2799
ES754782		EXP11770		FCM	Parsed	2799
ES754783		EXP11770		FCM	Parsed	2799
ES754790		EXP11770		FCM	Parsed	2799
ES754792		EXP11770		FCM	Parsed	2799
ES754803		EXP11770		FCM	Parsed	2799
ES755390		EXP11770		FCM	Parsed	2799
ES755392		EXP11770		FCM	Parsed	2799
ES755397		EXP11770		FCM	Parsed	2799
ES755417		EXP11770		FCM	Parsed	2799
ES754426		EXP11770		FCM	Parsed	2799
ES754443		EXP11770		FCM	Parsed	2799
ES754450		EXP11770		FCM	Parsed	2799
ES754966		EXP11770		FCM	Parsed	2799
ES754969		EXP11770		FCM	Parsed	2799
ES755585		EXP11770		FCM	Parsed	2799
ES755588		EXP11770		FCM	Parsed	2799
ES755594		EXP11770		FCM	Parsed	2799
ES755050		EXP11770		FCM	Parsed	2799
ES755051		EXP11770		FCM	Parsed	2799
ES755055		EXP11770		FCM	Parsed	2799
ES755654		EXP11770		FCM	Parsed	2799
ES755655		EXP11770		FCM	Parsed	2799
ES755657		EXP11770		FCM	Parsed	2799
ES755661		EXP11770		FCM	Parsed	2799
ES755664		EXP11770		FCM	Parsed	2799
ES755672		EXP11770		FCM	Parsed	2799
ES755684		EXP11770		FCM	Parsed	2799
ES755687		EXP11770		FCM	Parsed	2799
ES755688		EXP11770		FCM	Parsed	2799
ES755689		EXP11770		FCM	Parsed	2799
ES754512		EXP11770		FCM	Parsed	2799
ES754513		EXP11770		FCM	Parsed	2799
ES754522		EXP11770		FCM	Parsed	2799
ES754524		EXP11770		FCM	Parsed	2799
ES754528		EXP11770		FCM	Parsed	2799
ES754533		EXP11770		FCM	Parsed	2799
ES755112		EXP11770		FCM	Parsed	2799
ES755114		EXP11770		FCM	Parsed	2799
ES755118		EXP11770		FCM	Parsed	2799
ES755120		EXP11770		FCM	Parsed	2799
ES755129		EXP11770		FCM	Parsed	2799
ES755140		EXP11770		FCM	Parsed	2799
ES755733		EXP11770		FCM	Parsed	2799
ES754123		EXP11770		FCM	Parsed	2799
ES755737		EXP11770		FCM	Parsed	2799
ES755741		EXP11770		FCM	Parsed	2799
ES755756		EXP11770		FCM	Parsed	2799
ES755192		EXP11770		FCM	Parsed	2799
ES755194		EXP11770		FCM	Parsed	2799
ES755203		EXP11770		FCM	Parsed	2799
ES755210		EXP11770		FCM	Parsed	2799
ES755212		EXP11770		FCM	Parsed	2799
ES755216		EXP11770		FCM	Parsed	2799
ES755221		EXP11770		FCM	Parsed	2799
ES755817		EXP11770		FCM	Parsed	2799
ES755820		EXP11770		FCM	Parsed	2799
ES755821		EXP11770		FCM	Parsed	2799
ES755822		EXP11770		FCM	Parsed	2799
ES755825		EXP11770		FCM	Parsed	2799
ES755826		EXP11770		FCM	Parsed	2799
ES755834		EXP11770		FCM	Parsed	2799
ES754474		EXP11770		FCM	Parsed	2799
ES754475		EXP11770		FCM	Parsed	2799
ES754485		EXP11770		FCM	Parsed	2799
ES754489		EXP11770		FCM	Parsed	2799
ES755076		EXP11770		FCM	Parsed	2799
ES755079		EXP11770		FCM	Parsed	2799
ES755086		EXP11770		FCM	Parsed	2799
ES755087		EXP11770		FCM	Parsed	2799
ES755091		EXP11770		FCM	Parsed	2799
ES755096		EXP11770		FCM	Parsed	2799
ES755098		EXP11770		FCM	Parsed	2799
ES754990		EXP11770		FCM	Parsed	2799
ES754996		EXP11770		FCM	Parsed	2799
ES755001		EXP11770		FCM	Parsed	2799
ES755012		EXP11770		FCM	Parsed	2799
ES755014		EXP11770		FCM	Parsed	2799
ES755100		EXP11770		FCM	Parsed	2799
ES755102		EXP11770		FCM	Parsed	2799
ES755103		EXP11770		FCM	Parsed	2799
ES755697		EXP11770		FCM	Parsed	2799
ES755708		EXP11770		FCM	Parsed	2799
ES755720		EXP11770		FCM	Parsed	2799
ES754147		EXP11770		FCM	Parsed	2799
ES754160		EXP11770		FCM	Parsed	2799
ES754163		EXP11770		FCM	Parsed	2799
ES754173		EXP11770		FCM	Parsed	2799
ES754174		EXP11770		FCM	Parsed	2799
ES754175		EXP11770		FCM	Parsed	2799
ES754623		EXP11770		FCM	Parsed	2799
ES754635		EXP11770		FCM	Parsed	2799
ES755613		EXP11770		FCM	Parsed	2799
ES755616		EXP11770		FCM	Parsed	2799
ES755622		EXP11770		FCM	Parsed	2799
ES755633		EXP11770		FCM	Parsed	2799
ES755640		EXP11770		FCM	Parsed	2799
ES755643		EXP11770		FCM	Parsed	2799
ES755646		EXP11770		FCM	Parsed	2799
ES754101		EXP11770		FCM	Parsed	2799
ES754542		EXP11770		FCM	Parsed	2799
ES754557		EXP11770		FCM	Parsed	2799
ES754569		EXP11770		FCM	Parsed	2799
ES754574		EXP11770		FCM	Parsed	2799
ES754578		EXP11770		FCM	Parsed	2799
ES755146		EXP11770		FCM	Parsed	2799
ES755154		EXP11770		FCM	Parsed	2799
ES755156		EXP11770		FCM	Parsed	2799
ES755163		EXP11770		FCM	Parsed	2799
ES755169		EXP11770		FCM	Parsed	2799
ES755791		EXP11770		FCM	Parsed	2799
ES755796		EXP11770		FCM	Parsed	2799
ES755808		EXP11770		FCM	Parsed	2799
ES755809		EXP11770		FCM	Parsed	2799
ES755810		EXP11770		FCM	Parsed	2799
ES754125		EXP11770		FCM	Parsed	2799
ES754135		EXP11770		FCM	Parsed	2799
ES754586		EXP11770		FCM	Parsed	2799
ES754588		EXP11770		FCM	Parsed	2799
ES754593		EXP11770		FCM	Parsed	2799
ES754607		EXP11770		FCM	Parsed	2799
ES755186		EXP11770		FCM	Parsed	2799
ES753977		EXP11770		FCM	Parsed	2799
ES755859		EXP11770		FCM	Parsed	2799
ES755875		EXP11770		FCM	Parsed	2799
ES755877		EXP11770		FCM	Parsed	2799
ES755882		EXP11770		FCM	Parsed	2799
ES755886		EXP11770		FCM	Parsed	2799
ES754239		EXP11770		FCM	Parsed	2799
ES754243		EXP11770		FCM	Parsed	2799
ES754246		EXP11770		FCM	Parsed	2799
ES754248		EXP11770		FCM	Parsed	2799
ES754256		EXP11770		FCM	Parsed	2799
ES754698		EXP11770		FCM	Parsed	2799
ES754701		EXP11770		FCM	Parsed	2799
ES754709		EXP11770		FCM	Parsed	2799
ES754711		EXP11770		FCM	Parsed	2799
ES754713		EXP11770		FCM	Parsed	2799
ES754720		EXP11770		FCM	Parsed	2799
ES754726		EXP11770		FCM	Parsed	2799
ES754734		EXP11770		FCM	Parsed	2799
ES755313		EXP11770		FCM	Parsed	2799
ES755933		EXP11770		FCM	Parsed	2799
ES755941		EXP11770		FCM	Parsed	2799
ES755954		EXP11770		FCM	Parsed	2799
ES755960		EXP11770		FCM	Parsed	2799
ES755961		EXP11770		FCM	Parsed	2799
ES755967		EXP11770		FCM	Parsed	2799
ES754197		EXP11770		FCM	Parsed	2799
ES754203		EXP11770		FCM	Parsed	2799
ES754208		EXP11770		FCM	Parsed	2799
ES754215		EXP11770		FCM	Parsed	2799
ES754217		EXP11770		FCM	Parsed	2799
ES754664		EXP11770		FCM	Parsed	2799
ES754673		EXP11770		FCM	Parsed	2799
ES754682		EXP11770		FCM	Parsed	2799
ES755264		EXP11770		FCM	Parsed	2799
ES755268		EXP11770		FCM	Parsed	2799
ES755285		EXP11770		FCM	Parsed	2799
ES755287		EXP11770		FCM	Parsed	2799
ES755292		EXP11770		FCM	Parsed	2799
ES755296		EXP11770		FCM	Parsed	2799
ES755299		EXP11770		FCM	Parsed	2799
ES755897		EXP11770		FCM	Parsed	2799
ES755909		EXP11770		FCM	Parsed	2799
ES755923		EXP11770		FCM	Parsed	2799
ES755925		EXP11770		FCM	Parsed	2799
ES753912		EXP11770		FCM	Parsed	2799
ES753915		EXP11770		FCM	Parsed	2799
ES753972		EXP11770		FCM	Parsed	2799
ES754002		EXP11770		FCM	Parsed	2799
ES753941		EXP11770		FCM	Parsed	2799
ES753943		EXP11770		FCM	Parsed	2799
ES753786		EXP11770		FCM	Parsed	2799
ES753994		EXP11770		FCM	Parsed	2799
ES753997		EXP11770		FCM	Parsed	2799
ES753848		EXP11770		FCM	Parsed	2799
ES753850		EXP11770		FCM	Parsed	2799
ES753853		EXP11770		FCM	Parsed	2799
ES754007		EXP11770		FCM	Parsed	2799
ES754019		EXP11770		FCM	Parsed	2799
ES753837		EXP11770		FCM	Parsed	2799
ES753887		EXP11770		FCM	Parsed	2799
ES753929		EXP11770		FCM	Parsed	2799
ES754641		EXP11770		FCM	Parsed	2799
ES754643		EXP11770		FCM	Parsed	2799
ES754646		EXP11770		FCM	Parsed	2799
ES754652		EXP11770		FCM	Parsed	2799
ES754654		EXP11770		FCM	Parsed	2799
ES755232		EXP11770		FCM	Parsed	2799
ES755236		EXP11770		FCM	Parsed	2799
ES755238		EXP11770		FCM	Parsed	2799
ES754040		EXP11770		FCM	Parsed	2799
ES753902		EXP11770		FCM	Parsed	2799
ES753908		EXP11770		FCM	Parsed	2799
ES753957		EXP11770		FCM	Parsed	2799
ES754027		EXP11770		FCM	Parsed	2799
ES754029		EXP11770		FCM	Parsed	2799
ES754032		EXP11770		FCM	Parsed	2799
ES753900		EXP11770		FCM	Parsed	2799
ES753950		EXP11770		FCM	Parsed	2799
ES753952		EXP11770		FCM	Parsed	2799
ES753811		EXP11770		FCM	Parsed	2799
ES753960		EXP11770		FCM	Parsed	2799
ES753805		EXP11770		FCM	Parsed	2799
ES754057		EXP11770		FCM	Parsed	2799
ES753970		EXP11770		FCM	Parsed	2799
ES753971		EXP11770		FCM	Parsed	2799
ES754048		EXP11770		FCM	Parsed	2799
ES754050		EXP11770		FCM	Parsed	2799
ES753815		EXP11770		FCM	Parsed	2799
ES753821		EXP11770		FCM	Parsed	2799
ES735993		EXP11771		MBAA	Parsed	2799
ES735995		EXP11771		MBAA	Parsed	2799
ES736001		EXP11771		MBAA	Parsed	2799
ES736008		EXP11771		MBAA	Parsed	2799
ES736010		EXP11771		MBAA	Parsed	2799
ES736017		EXP11771		MBAA	Parsed	2799
ES735999		EXP11771		MBAA	Parsed	2799
ES736039		EXP11771		MBAA	Parsed	2799
ES736047		EXP11771		MBAA	Parsed	2799
ES736055		EXP11771		MBAA	Parsed	2799
ES736061		EXP11771		MBAA	Parsed	2799
ES736085		EXP11771		MBAA	Parsed	2799
ES736086		EXP11771		MBAA	Parsed	2799
ES736087		EXP11771		MBAA	Parsed	2799
ES736089		EXP11771		MBAA	Parsed	2799
ES736112		EXP11771		MBAA	Parsed	2799
ES736113		EXP11771		MBAA	Parsed	2799
ES735940		EXP11771		MBAA	Parsed	2799
ES735943		EXP11771		MBAA	Parsed	2799
ES735946		EXP11771		MBAA	Parsed	2799
ES735948		EXP11771		MBAA	Parsed	2799
ES735949		EXP11771		MBAA	Parsed	2799
ES735950		EXP11771		MBAA	Parsed	2799
ES735957		EXP11771		MBAA	Parsed	2799
ES735964		EXP11771		MBAA	Parsed	2799
ES735965		EXP11771		MBAA	Parsed	2799
ES735981		EXP11771		MBAA	Parsed	2799
ES735986		EXP11771		MBAA	Parsed	2799
ES717977	GSM745320	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717985	GSM745311	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717988	GSM745249	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717799	GSM744915	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717801	GSM744877	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717812	GSM744891	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717814	GSM744940	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717818	GSM744853	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717940	GSM745216	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717954	GSM745310	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717893	GSM745222	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717904	GSM745361	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717909	GSM745293	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717868	GSM744913	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717875	GSM744889	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717876	GSM744841	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717884	GSM745292	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718004	GSM745386	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718063	GSM745272	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718064	GSM745271	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718078	GSM745452	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718080	GSM745454	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718086	GSM745161	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718094	GSM745149	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718099	GSM745077	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718191	GSM745140	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718193	GSM745100	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718195	GSM745167	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718199	GSM745176	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718205	GSM745055	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718206	GSM745052	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718207	GSM745147	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718208	GSM745095	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718210	GSM745091	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718219	GSM744953	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718220	GSM744974	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718223	GSM744970	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718021	GSM745322	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718039	GSM745391	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718046	GSM745342	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718145	GSM745094	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718149	GSM745053	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718164	GSM745168	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718172	GSM745130	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718182	GSM745137	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718183	GSM745144	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718107	GSM745141	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718109	GSM745125	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718114	GSM745093	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718119	GSM745164	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718123	GSM745142	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718127	GSM745082	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718140	GSM745072	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718141	GSM745068	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718241	GSM745003	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718242	GSM745010	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718252	GSM745002	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718316	GSM745047	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717780	GSM744842	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717781	GSM744888	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717797	GSM744878	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718278	GSM745041	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718289	GSM744979	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718295	GSM745033	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718296	GSM744982	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718302	GSM744990	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718307	GSM745035	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717657		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717658		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717660		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717665		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717666		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717668		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717669		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717670		EXP11773		OTHER	Not_Parsed	2799
ES717674		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717684		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717731		EXP11773		OTHER	Not_Parsed	2799
ES717739		EXP11773		OTHER	Not_Parsed	2799
ES717698		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717702		EXP11773		OTHER	Not_Parsed	2799
ES717724		EXP11773		OTHER	Not_Parsed	2799
ES717726		EXP11773		OTHER	Not_Parsed	2799
ES760863		EXP13539		HAI	Parsed	2799
ES760877		EXP13539		HAI	Parsed	2799
ES760889		EXP13539		HAI	Parsed	2799
ES760892		EXP13539		HAI	Parsed	2799
ES760894		EXP13539		HAI	Parsed	2799
ES760897		EXP13539		HAI	Parsed	2799
ES760831		EXP13540		OTHER	Not_Parsed	2799
ES760833		EXP13540		OTHER	Not_Parsed	2799
ES760846		EXP13540		OTHER	Not_Parsed	2799
ES760852		EXP13540		OTHER	Not_Parsed	2799
ES760857		EXP13540		OTHER	Not_Parsed	2799
