BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS716789	ES782488
BS716789	ES782492
BS716790	ES782499
BS716790	ES782500
BS716792	ES782512
BS716797	ES782544
BS716797	ES782546
BS716797	ES782547
BS716797	ES782550
BS716800	ES782565
BS716801	ES782577
BS716803	ES782587
BS716803	ES782591
BS716804	ES782595
BS716804	ES782598
BS716826	ES782751
BS716828	ES782761
BS716831	ES782784
BS716831	ES782788
BS716834	ES782803
BS716836	ES782820
BS716837	ES782825
BS749904	ES860220
BS749904	ES860222
BS749906	ES860239
BS749906	ES860240
BS749972	ES860704
BS749904	ES860713
BS749904	ES860728
BS749947	ES860735
BS749951	ES860744
BS749954	ES860754
BS749932	ES860786
BS749959	ES860790
BS749959	ES860794
BS749961	ES860812
BS749962	ES860823
BS749962	ES860825
BS749941	ES860826
BS749941	ES860827
BS714355	ES774482
BS749908	ES860253
BS749909	ES860261
BS749910	ES860263
BS749912	ES860276
BS749912	ES860277
BS749912	ES860279
BS749913	ES860280
BS749914	ES860288
BS749915	ES860294
BS749915	ES860296
BS749917	ES860309
BS749920	ES860325
BS749921	ES860328
BS749924	ES860349
BS749925	ES860357
BS749928	ES860370
BS749929	ES860379
BS749932	ES860395
BS749932	ES860398
BS749933	ES860403
BS749935	ES860414
BS749935	ES860417
BS749936	ES860421
BS749937	ES860428
BS749938	ES860430
BS749939	ES860441
BS749940	ES860442
BS749941	ES860453
BS749943	ES860461
BS749904	ES860467
BS749904	ES860477
BS749904	ES860478
BS749904	ES860482
BS749904	ES860487
BS749945	ES860496
BS749945	ES860498
BS749948	ES860518
BS749949	ES860520
BS749952	ES860544
BS749953	ES860551
BS749953	ES860553
BS749954	ES860564
BS749954	ES860566
BS749955	ES860568
BS749957	ES860591
BS749932	ES860600
BS749932	ES860602
BS749961	ES860622
BS749962	ES860635
BS749963	ES860650
BS749964	ES860652
BS749964	ES860654
BS749965	ES860661
BS749967	ES860670
BS749968	ES860680
BS749969	ES860686
BS749970	ES860691
BS716765	ES782321
BS716769	ES782354
BS716775	ES782393
BS716777	ES782404
BS716777	ES782406
BS716778	ES782411
BS716778	ES782414
BS716779	ES782424
BS716780	ES782428
BS716781	ES782432
BS716783	ES782448
BS716783	ES782449
BS716783	ES782451
BS716783	ES782452
BS716784	ES782453
BS714460	ES775535
BS714383	ES775538
BS714397	ES775566
BS714398	ES775568
BS714480	ES775575
BS714486	ES775587
BS714408	ES775588
BS714492	ES775599
BS714497	ES775609
BS714421	ES775614
BS714422	ES775616
BS714437	ES775646
BS714522	ES775659
BS714526	ES775667
BS714529	ES775673
BS714530	ES775675
BS714453	ES775678
BS714533	ES775681
BS714534	ES775683
BS714538	ES775691
BS714333	ES774460
BS714334	ES774461
BS714339	ES774466
BS714342	ES774469
BS716806	ES782607
BS716806	ES782608
BS716806	ES782610
BS716806	ES782612
BS716807	ES782619
BS716808	ES782623
BS716808	ES782626
BS716809	ES782630
BS716809	ES782632
BS716810	ES782637
BS716810	ES782639
BS716810	ES782641
BS716811	ES782644
BS716812	ES782649
BS716812	ES782654
BS716815	ES782672
BS716817	ES782689
BS716818	ES782691
BS716820	ES782709
BS716821	ES782713
BS716821	ES782715
BS716824	ES782738
BS747688	ES815203
BS747689	ES815205
BS747690	ES815208
BS747700	ES815229
BS747836	ES815514
BS747837	ES815516
BS747840	ES815521
BS747841	ES815523
BS747845	ES815531
BS747845	ES815532
BS747846	ES815533
BS747849	ES815539
BS747854	ES815549
BS747857	ES815558
BS747861	ES815568
BS747863	ES815571
BS747865	ES815576
BS747868	ES815582
BS747872	ES815589
BS747875	ES815596
BS747881	ES815607
BS747882	ES815609
BS747882	ES815610
BS747894	ES815634
BS747898	ES815641
BS747904	ES815654
BS747906	ES815657
BS747907	ES815660
BS747710	ES815250
BS747716	ES815261
BS747720	ES815270
BS747723	ES815276
BS747727	ES815284
BS747743	ES815316
BS747747	ES815324
BS747751	ES815332
BS747752	ES815334
BS747753	ES815335
BS747757	ES815346
BS747759	ES815354
BS747763	ES815362
BS747770	ES815376
BS747771	ES815377
BS747771	ES815378
BS747772	ES815380
BS747776	ES815388
BS747779	ES815393
BS747782	ES815399
BS747787	ES815409
BS747789	ES815414
BS747796	ES815430
BS747801	ES815444
BS747817	ES815475
BS747823	ES815487
BS747825	ES815492
BS747831	ES815503
BS716785	ES782465
BS716786	ES782467
BS716786	ES782469
BS716787	ES782476
BS716788	ES782484
BS716789	ES782490
BS716790	ES782495
BS716791	ES782503
BS716791	ES782505
BS716793	ES782519
BS716794	ES782529
BS716796	ES782543
BS716798	ES782554
BS716798	ES782555
BS716799	ES782564
BS716800	ES782567
BS716803	ES782588
BS716803	ES782589
BS716804	ES782594
BS716804	ES782597
BS716825	ES782741
BS716825	ES782745
BS716827	ES782757
BS716828	ES782762
BS716828	ES782767
BS716830	ES782775
BS716830	ES782777
BS716830	ES782781
BS716831	ES782783
BS716831	ES782786
BS716834	ES782807
BS716835	ES782812
BS716836	ES782818
BS749904	ES860210
BS749904	ES860217
BS749904	ES860223
BS749904	ES860227
BS749905	ES860235
BS749905	ES860236
BS749907	ES860244
BS749907	ES860247
BS749904	ES860715
BS749904	ES860721
BS749904	ES860729
BS749924	ES860748
BS749954	ES860757
BS749955	ES860761
BS749955	ES860762
BS749956	ES860767
BS749960	ES860797
BS749938	ES860816
BS714367	ES774494
BS714373	ES774500
BS714378	ES774505
BS749911	ES860270
BS749911	ES860273
BS749913	ES860281
BS749916	ES860298
BS749918	ES860311
BS749918	ES860314
BS749919	ES860319
BS749920	ES860323
BS749921	ES860329
BS749923	ES860343
BS749923	ES860345
BS749924	ES860350
BS749925	ES860354
BS749926	ES860359
BS749926	ES860363
BS749929	ES860380
BS749929	ES860381
BS749930	ES860386
BS749930	ES860387
BS749931	ES860388
BS749933	ES860400
BS749933	ES860402
BS749934	ES860409
BS749934	ES860410
BS749936	ES860422
BS749942	ES860456
BS749943	ES860463
BS749904	ES860471
BS749944	ES860490
BS749944	ES860492
BS749944	ES860495
BS749945	ES860499
BS749946	ES860503
BS749948	ES860515
BS749949	ES860522
BS749950	ES860528
BS749950	ES860529
BS749920	ES860537
BS749953	ES860555
BS749931	ES860582
BS749957	ES860586
BS749957	ES860588
BS749958	ES860592
BS749958	ES860594
BS749932	ES860603
BS749960	ES860614
BS749936	ES860620
BS749961	ES860624
BS749941	ES860642
BS749941	ES860643
BS749963	ES860649
BS749964	ES860656
BS749964	ES860657
BS749965	ES860659
BS749969	ES860687
BS749970	ES860690
BS749971	ES860694
BS716762	ES782300
BS716762	ES782301
BS716763	ES782312
BS716765	ES782323
BS716768	ES782347
BS716770	ES782355
BS716770	ES782356
BS716770	ES782357
BS716770	ES782360
BS716771	ES782363
BS716771	ES782364
BS716771	ES782365
BS716771	ES782367
BS716772	ES782372
BS716774	ES782384
BS716774	ES782385
BS716777	ES782408
BS716778	ES782412
BS716778	ES782416
BS716780	ES782431
BS716781	ES782433
BS714461	ES775537
BS714465	ES775545
BS714401	ES775574
BS714402	ES775576
BS714483	ES775581
BS714485	ES775585
BS714487	ES775589
BS714413	ES775598
BS714495	ES775605
BS714418	ES775608
BS714498	ES775611
BS714423	ES775618
BS714430	ES775632
BS714515	ES775645
BS714438	ES775648
BS714440	ES775652
BS714448	ES775668
BS714455	ES775682
BS714457	ES775686
BS714312	ES774439
BS714324	ES774451
BS714337	ES774464
BS714349	ES774476
BS716805	ES782604
BS716806	ES782609
BS716806	ES782613
BS716807	ES782618
BS716810	ES782640
BS716812	ES782651
BS716812	ES782652
BS716815	ES782671
BS716815	ES782674
BS716816	ES782677
BS716817	ES782688
BS716819	ES782699
BS716819	ES782704
BS716820	ES782705
BS716820	ES782710
BS716821	ES782718
BS716822	ES782720
BS716823	ES782727
BS716824	ES782739
BS747676	ES815179
BS747676	ES815180
BS747679	ES815185
BS747680	ES815188
BS747682	ES815191
BS747697	ES815223
BS747699	ES815227
BS747839	ES815520
BS747847	ES815535
BS747847	ES815536
BS747848	ES815538
BS747852	ES815545
BS747852	ES815546
BS747854	ES815552
BS747855	ES815554
BS747858	ES815561
BS747858	ES815562
BS747862	ES815570
BS747868	ES815581
BS747875	ES815595
BS747877	ES815600
BS747879	ES815603
BS747881	ES815608
BS747884	ES815613
BS747884	ES815614
BS747885	ES815616
BS747886	ES815617
BS747889	ES815624
BS747895	ES815635
BS747899	ES815643
BS747904	ES815653
BS747711	ES815252
BS747713	ES815255
BS747713	ES815256
BS747714	ES815257
BS747718	ES815265
BS747721	ES815272
BS747728	ES815286
BS747735	ES815300
BS747740	ES815309
BS747747	ES815323
BS747753	ES815336
BS747758	ES815350
BS747766	ES815367
BS747769	ES815373
BS747769	ES815374
BS747777	ES815389
BS747792	ES815419
BS747794	ES815423
BS747805	ES815452
BS747809	ES815459
BS747814	ES815469
BS747818	ES815478
BS747825	ES815491
BS747826	ES815493
BS747834	ES815509
BS716785	ES782462
BS716787	ES782475
BS716787	ES782478
BS716787	ES782479
BS716788	ES782486
BS716790	ES782497
BS716790	ES782501
BS716791	ES782507
BS716792	ES782510
BS716792	ES782515
BS716793	ES782516
BS716793	ES782521
BS716793	ES782522
BS716794	ES782523
BS716794	ES782524
BS716795	ES782530
BS716796	ES782539
BS716799	ES782560
BS716800	ES782568
BS716800	ES782571
BS716826	ES782752
BS716827	ES782755
BS716828	ES782765
BS716829	ES782771
BS716830	ES782778
BS716830	ES782780
BS716832	ES782789
BS716833	ES782802
BS716834	ES782804
BS716836	ES782819
BS716836	ES782821
BS716836	ES782822
