EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES815213		EXP13838		MBAA	Parsed	2883
ES815238		EXP13838		MBAA	Parsed	2883
ES815214		EXP13838		MBAA	Parsed	2883
ES860216		EXP13848		FCM	Parsed	2883
ES860221		EXP13848		FCM	Parsed	2883
ES860505		EXP13848		FCM	Parsed	2883
ES860512		EXP13848		FCM	Parsed	2883
ES860519		EXP13848		FCM	Parsed	2883
ES860525		EXP13848		FCM	Parsed	2883
ES860527		EXP13848		FCM	Parsed	2883
ES860529		EXP13848		FCM	Parsed	2883
ES860531		EXP13848		FCM	Parsed	2883
ES860543		EXP13848		FCM	Parsed	2883
ES860241		EXP13848		FCM	Parsed	2883
ES860244		EXP13848		FCM	Parsed	2883
ES860249		EXP13848		FCM	Parsed	2883
ES860497		EXP13848		FCM	Parsed	2883
ES860559		EXP13848		FCM	Parsed	2883
ES860577		EXP13848		FCM	Parsed	2883
ES860581		EXP13848		FCM	Parsed	2883
ES860586		EXP13848		FCM	Parsed	2883
ES860594		EXP13848		FCM	Parsed	2883
ES860405		EXP13848		FCM	Parsed	2883
ES860410		EXP13848		FCM	Parsed	2883
ES860352		EXP13848		FCM	Parsed	2883
ES860369		EXP13848		FCM	Parsed	2883
ES860378		EXP13848		FCM	Parsed	2883
ES860379		EXP13848		FCM	Parsed	2883
ES860382		EXP13848		FCM	Parsed	2883
ES860383		EXP13848		FCM	Parsed	2883
ES860386		EXP13848		FCM	Parsed	2883
ES860396		EXP13848		FCM	Parsed	2883
ES860310		EXP13848		FCM	Parsed	2883
ES860323		EXP13848		FCM	Parsed	2883
ES860330		EXP13848		FCM	Parsed	2883
ES860340		EXP13848		FCM	Parsed	2883
ES860448		EXP13848		FCM	Parsed	2883
ES860449		EXP13848		FCM	Parsed	2883
ES860460		EXP13848		FCM	Parsed	2883
ES860344		EXP13848		FCM	Parsed	2883
ES860346		EXP13848		FCM	Parsed	2883
ES860349		EXP13848		FCM	Parsed	2883
ES860486		EXP13848		FCM	Parsed	2883
ES860487		EXP13848		FCM	Parsed	2883
ES860489		EXP13848		FCM	Parsed	2883
ES860491		EXP13848		FCM	Parsed	2883
ES860259		EXP13848		FCM	Parsed	2883
ES860268		EXP13848		FCM	Parsed	2883
ES860269		EXP13848		FCM	Parsed	2883
ES860270		EXP13848		FCM	Parsed	2883
ES860278		EXP13848		FCM	Parsed	2883
ES860815		EXP13848		FCM	Parsed	2883
ES860818		EXP13848		FCM	Parsed	2883
ES860757		EXP13848		FCM	Parsed	2883
ES860758		EXP13848		FCM	Parsed	2883
ES860770		EXP13848		FCM	Parsed	2883
ES860774		EXP13848		FCM	Parsed	2883
ES860783		EXP13848		FCM	Parsed	2883
ES860784		EXP13848		FCM	Parsed	2883
ES860793		EXP13848		FCM	Parsed	2883
ES860706		EXP13848		FCM	Parsed	2883
ES860707		EXP13848		FCM	Parsed	2883
ES860724		EXP13848		FCM	Parsed	2883
ES860726		EXP13848		FCM	Parsed	2883
ES860729		EXP13848		FCM	Parsed	2883
ES860734		EXP13848		FCM	Parsed	2883
ES860745		EXP13848		FCM	Parsed	2883
ES860746		EXP13848		FCM	Parsed	2883
ES860654		EXP13848		FCM	Parsed	2883
ES860656		EXP13848		FCM	Parsed	2883
ES860666		EXP13848		FCM	Parsed	2883
ES860682		EXP13848		FCM	Parsed	2883
ES860685		EXP13848		FCM	Parsed	2883
ES860686		EXP13848		FCM	Parsed	2883
ES860599		EXP13848		FCM	Parsed	2883
ES860611		EXP13848		FCM	Parsed	2883
ES774459		EXP13619	5863981135_I	OTHER	Not_Parsed	2883
ES774460		EXP13619	5863981123_D	OTHER	Not_Parsed	2883
ES774472		EXP13619	5863981136_B	OTHER	Not_Parsed	2883
ES774486		EXP13619	5863981136_A	OTHER	Not_Parsed	2883
ES774488		EXP13619	5863981135_G	OTHER	Not_Parsed	2883
ES774490		EXP13619	5863981132_C	OTHER	Not_Parsed	2883
ES774439		EXP13619	5863981132_G	OTHER	Not_Parsed	2883
ES774443		EXP13619	5863981124_K	OTHER	Not_Parsed	2883
ES774446		EXP13619	5863981132_I	OTHER	Not_Parsed	2883
ES774449		EXP13619	5863981132_J	OTHER	Not_Parsed	2883
ES775535		EXP13620		HAI	Parsed	2883
ES775539		EXP13620		HAI	Parsed	2883
ES775541		EXP13620		HAI	Parsed	2883
ES775547		EXP13620		HAI	Parsed	2883
ES775549		EXP13620		HAI	Parsed	2883
ES775553		EXP13620		HAI	Parsed	2883
ES775669		EXP13620		HAI	Parsed	2883
ES775619		EXP13620		HAI	Parsed	2883
ES775627		EXP13620		HAI	Parsed	2883
ES775628		EXP13620		HAI	Parsed	2883
ES775636		EXP13620		HAI	Parsed	2883
ES775637		EXP13620		HAI	Parsed	2883
ES775639		EXP13620		HAI	Parsed	2883
ES775641		EXP13620		HAI	Parsed	2883
ES775645		EXP13620		HAI	Parsed	2883
ES775650		EXP13620		HAI	Parsed	2883
ES775652		EXP13620		HAI	Parsed	2883
ES775658		EXP13620		HAI	Parsed	2883
ES775659		EXP13620		HAI	Parsed	2883
ES775567		EXP13620		HAI	Parsed	2883
ES775600		EXP13620		HAI	Parsed	2883
ES775601		EXP13620		HAI	Parsed	2883
ES775603		EXP13620		HAI	Parsed	2883
ES775609		EXP13620		HAI	Parsed	2883
ES775611		EXP13620		HAI	Parsed	2883
ES782534	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782551	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782554	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782559	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782560	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782562	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782569	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782571	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782732	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782734	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782738	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782750	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782762	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782702	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782703	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782707	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782720	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782656	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782660	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782662	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782675	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782682	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782614	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782634	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782650	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782815	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782816	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782817	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782578	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782589	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782769	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782776	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782778	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782791	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782798	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782802	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782365	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782371	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782374	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782497	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782500	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782503	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782512	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782517	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782522	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782306	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782533	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782314	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782325	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782336	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782337	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782465	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782466	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782471	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782486	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782420	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782422	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782428	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782431	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782378	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782379	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782381	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782387	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782390	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782392	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782395	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782397	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782399	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES815513		EXP13838		MBAA	Parsed	2883
ES815473		EXP13838		MBAA	Parsed	2883
ES815475		EXP13838		MBAA	Parsed	2883
ES815493		EXP13838		MBAA	Parsed	2883
ES815497		EXP13838		MBAA	Parsed	2883
ES815502		EXP13838		MBAA	Parsed	2883
ES815504		EXP13838		MBAA	Parsed	2883
ES815505		EXP13838		MBAA	Parsed	2883
ES815459		EXP13838		MBAA	Parsed	2883
ES815295		EXP13838		MBAA	Parsed	2883
ES815299		EXP13838		MBAA	Parsed	2883
ES815301		EXP13838		MBAA	Parsed	2883
ES815310		EXP13838		MBAA	Parsed	2883
ES815311		EXP13838		MBAA	Parsed	2883
ES815240		EXP13838		MBAA	Parsed	2883
ES815248		EXP13838		MBAA	Parsed	2883
ES815252		EXP13838		MBAA	Parsed	2883
ES815254		EXP13838		MBAA	Parsed	2883
ES815260		EXP13838		MBAA	Parsed	2883
ES815262		EXP13838		MBAA	Parsed	2883
ES815264		EXP13838		MBAA	Parsed	2883
ES815268		EXP13838		MBAA	Parsed	2883
ES815269		EXP13838		MBAA	Parsed	2883
ES815278		EXP13838		MBAA	Parsed	2883
ES815564		EXP13838		MBAA	Parsed	2883
ES815573		EXP13838		MBAA	Parsed	2883
ES815575		EXP13838		MBAA	Parsed	2883
ES815657		EXP13838		MBAA	Parsed	2883
ES815658		EXP13838		MBAA	Parsed	2883
ES815608		EXP13838		MBAA	Parsed	2883
ES815611		EXP13838		MBAA	Parsed	2883
ES815614		EXP13838		MBAA	Parsed	2883
ES815623		EXP13838		MBAA	Parsed	2883
ES815637		EXP13838		MBAA	Parsed	2883
ES815642		EXP13838		MBAA	Parsed	2883
ES815559		EXP13838		MBAA	Parsed	2883
ES815537		EXP13838		MBAA	Parsed	2883
ES815541		EXP13838		MBAA	Parsed	2883
ES815542		EXP13838		MBAA	Parsed	2883
ES815543		EXP13838		MBAA	Parsed	2883
ES815411		EXP13838		MBAA	Parsed	2883
ES815412		EXP13838		MBAA	Parsed	2883
ES815414		EXP13838		MBAA	Parsed	2883
ES815415		EXP13838		MBAA	Parsed	2883
ES815418		EXP13838		MBAA	Parsed	2883
ES815433		EXP13838		MBAA	Parsed	2883
ES815439		EXP13838		MBAA	Parsed	2883
ES815446		EXP13838		MBAA	Parsed	2883
ES815451		EXP13838		MBAA	Parsed	2883
ES815407		EXP13838		MBAA	Parsed	2883
ES815384		EXP13838		MBAA	Parsed	2883
ES815385		EXP13838		MBAA	Parsed	2883
ES815388		EXP13838		MBAA	Parsed	2883
ES815390		EXP13838		MBAA	Parsed	2883
ES815393		EXP13838		MBAA	Parsed	2883
ES815396		EXP13838		MBAA	Parsed	2883
ES815398		EXP13838		MBAA	Parsed	2883
ES815326		EXP13838		MBAA	Parsed	2883
ES815335		EXP13838		MBAA	Parsed	2883
ES815180		EXP13838		MBAA	Parsed	2883
ES815185		EXP13838		MBAA	Parsed	2883
ES815199		EXP13838		MBAA	Parsed	2883
ES815209		EXP13838		MBAA	Parsed	2883
ES815218		EXP13838		MBAA	Parsed	2883
ES815220		EXP13838		MBAA	Parsed	2883
ES815226		EXP13838		MBAA	Parsed	2883
ES815227		EXP13838		MBAA	Parsed	2883
ES815232		EXP13838		MBAA	Parsed	2883
ES815234		EXP13838		MBAA	Parsed	2883
ES815239		EXP13838		MBAA	Parsed	2883
ES860215		EXP13848		FCM	Parsed	2883
ES860220		EXP13848		FCM	Parsed	2883
ES860222		EXP13848		FCM	Parsed	2883
ES860226		EXP13848		FCM	Parsed	2883
ES860514		EXP13848		FCM	Parsed	2883
ES860537		EXP13848		FCM	Parsed	2883
ES860547		EXP13848		FCM	Parsed	2883
ES860232		EXP13848		FCM	Parsed	2883
ES860234		EXP13848		FCM	Parsed	2883
ES860238		EXP13848		FCM	Parsed	2883
ES860247		EXP13848		FCM	Parsed	2883
ES860554		EXP13848		FCM	Parsed	2883
ES860557		EXP13848		FCM	Parsed	2883
ES860572		EXP13848		FCM	Parsed	2883
ES860403		EXP13848		FCM	Parsed	2883
ES860420		EXP13848		FCM	Parsed	2883
ES860427		EXP13848		FCM	Parsed	2883
ES860429		EXP13848		FCM	Parsed	2883
ES860434		EXP13848		FCM	Parsed	2883
ES860438		EXP13848		FCM	Parsed	2883
ES860446		EXP13848		FCM	Parsed	2883
ES860362		EXP13848		FCM	Parsed	2883
ES860368		EXP13848		FCM	Parsed	2883
ES860373		EXP13848		FCM	Parsed	2883
ES860390		EXP13848		FCM	Parsed	2883
ES860307		EXP13848		FCM	Parsed	2883
ES860313		EXP13848		FCM	Parsed	2883
ES860316		EXP13848		FCM	Parsed	2883
ES860336		EXP13848		FCM	Parsed	2883
ES860337		EXP13848		FCM	Parsed	2883
ES860341		EXP13848		FCM	Parsed	2883
ES860343		EXP13848		FCM	Parsed	2883
ES860347		EXP13848		FCM	Parsed	2883
ES860485		EXP13848		FCM	Parsed	2883
ES860256		EXP13848		FCM	Parsed	2883
ES860257		EXP13848		FCM	Parsed	2883
ES860294		EXP13848		FCM	Parsed	2883
ES860295		EXP13848		FCM	Parsed	2883
ES860298		EXP13848		FCM	Parsed	2883
ES860299		EXP13848		FCM	Parsed	2883
ES860301		EXP13848		FCM	Parsed	2883
ES860799		EXP13848		FCM	Parsed	2883
ES860801		EXP13848		FCM	Parsed	2883
ES860802		EXP13848		FCM	Parsed	2883
ES860820		EXP13848		FCM	Parsed	2883
ES860821		EXP13848		FCM	Parsed	2883
ES860824		EXP13848		FCM	Parsed	2883
ES860825		EXP13848		FCM	Parsed	2883
ES860753		EXP13848		FCM	Parsed	2883
ES860756		EXP13848		FCM	Parsed	2883
ES860766		EXP13848		FCM	Parsed	2883
ES860788		EXP13848		FCM	Parsed	2883
ES860790		EXP13848		FCM	Parsed	2883
ES860796		EXP13848		FCM	Parsed	2883
ES860716		EXP13848		FCM	Parsed	2883
ES860727		EXP13848		FCM	Parsed	2883
ES860739		EXP13848		FCM	Parsed	2883
ES860680		EXP13848		FCM	Parsed	2883
ES860692		EXP13848		FCM	Parsed	2883
ES860693		EXP13848		FCM	Parsed	2883
ES860612		EXP13848		FCM	Parsed	2883
ES860614		EXP13848		FCM	Parsed	2883
ES860616		EXP13848		FCM	Parsed	2883
ES860618		EXP13848		FCM	Parsed	2883
ES860625		EXP13848		FCM	Parsed	2883
ES860631		EXP13848		FCM	Parsed	2883
ES860634		EXP13848		FCM	Parsed	2883
ES860641		EXP13848		FCM	Parsed	2883
ES860644		EXP13848		FCM	Parsed	2883
ES860648		EXP13848		FCM	Parsed	2883
ES774462		EXP13619	5863981124_B	OTHER	Not_Parsed	2883
ES774476		EXP13619	5863981124_G	OTHER	Not_Parsed	2883
ES774484		EXP13619	5863981132_L	OTHER	Not_Parsed	2883
ES774457		EXP13619	5863981123_E	OTHER	Not_Parsed	2883
ES774493		EXP13619	5863981135_L	OTHER	Not_Parsed	2883
ES774500		EXP13619	5863981133_E	OTHER	Not_Parsed	2883
ES775534		EXP13620		HAI	Parsed	2883
ES775550		EXP13620		HAI	Parsed	2883
ES775557		EXP13620		HAI	Parsed	2883
ES775558		EXP13620		HAI	Parsed	2883
ES775560		EXP13620		HAI	Parsed	2883
ES775666		EXP13620		HAI	Parsed	2883
ES775672		EXP13620		HAI	Parsed	2883
ES775676		EXP13620		HAI	Parsed	2883
ES775684		EXP13620		HAI	Parsed	2883
ES775688		EXP13620		HAI	Parsed	2883
ES775631		EXP13620		HAI	Parsed	2883
ES775640		EXP13620		HAI	Parsed	2883
ES775568		EXP13620		HAI	Parsed	2883
ES775571		EXP13620		HAI	Parsed	2883
ES775578		EXP13620		HAI	Parsed	2883
ES775589		EXP13620		HAI	Parsed	2883
ES775594		EXP13620		HAI	Parsed	2883
ES775602		EXP13620		HAI	Parsed	2883
ES775605		EXP13620		HAI	Parsed	2883
ES775610		EXP13620		HAI	Parsed	2883
ES782538	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782540	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782541	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782542	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782729	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782741	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782742	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782747	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782757	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782758	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782709	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782711	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782712	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782715	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782728	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782653	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782664	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782684	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782619	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782622	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782644	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782809	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782820	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782822	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782823	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782575	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782577	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782582	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782583	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782604	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782799	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782801	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782346	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782351	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782367	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782370	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782508	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782301	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782304	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782531	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782330	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782335	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782468	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782469	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782475	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782489	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782494	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782424	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782437	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782441	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782445	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782448	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782453	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782455	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782383	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782389	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782391	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782393	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782400	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782403	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782409	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES782413	day 0 PBMCs	EXP13676		FCM	Parsed	2883
ES815476		EXP13838		MBAA	Parsed	2883
ES815480		EXP13838		MBAA	Parsed	2883
ES815486		EXP13838		MBAA	Parsed	2883
ES815500		EXP13838		MBAA	Parsed	2883
ES815507		EXP13838		MBAA	Parsed	2883
ES815286		EXP13838		MBAA	Parsed	2883
ES815460		EXP13838		MBAA	Parsed	2883
ES815304		EXP13838		MBAA	Parsed	2883
ES815306		EXP13838		MBAA	Parsed	2883
ES815309		EXP13838		MBAA	Parsed	2883
ES815467		EXP13838		MBAA	Parsed	2883
ES815468		EXP13838		MBAA	Parsed	2883
ES815242		EXP13838		MBAA	Parsed	2883
ES815243		EXP13838		MBAA	Parsed	2883
ES815261		EXP13838		MBAA	Parsed	2883
ES815267		EXP13838		MBAA	Parsed	2883
ES815563		EXP13838		MBAA	Parsed	2883
ES815572		EXP13838		MBAA	Parsed	2883
ES815577		EXP13838		MBAA	Parsed	2883
ES815603		EXP13838		MBAA	Parsed	2883
ES815580		EXP13838		MBAA	Parsed	2883
ES815581		EXP13838		MBAA	Parsed	2883
ES815582		EXP13838		MBAA	Parsed	2883
ES815595		EXP13838		MBAA	Parsed	2883
ES815596		EXP13838		MBAA	Parsed	2883
ES815606		EXP13838		MBAA	Parsed	2883
ES815651		EXP13838		MBAA	Parsed	2883
ES815615		EXP13838		MBAA	Parsed	2883
ES815620		EXP13838		MBAA	Parsed	2883
ES815628		EXP13838		MBAA	Parsed	2883
ES815640		EXP13838		MBAA	Parsed	2883
ES815641		EXP13838		MBAA	Parsed	2883
ES815645		EXP13838		MBAA	Parsed	2883
ES815533		EXP13838		MBAA	Parsed	2883
ES815548		EXP13838		MBAA	Parsed	2883
ES815550		EXP13838		MBAA	Parsed	2883
ES815423		EXP13838		MBAA	Parsed	2883
ES815425		EXP13838		MBAA	Parsed	2883
ES815438		EXP13838		MBAA	Parsed	2883
ES815442		EXP13838		MBAA	Parsed	2883
ES815444		EXP13838		MBAA	Parsed	2883
ES815372		EXP13838		MBAA	Parsed	2883
ES815399		EXP13838		MBAA	Parsed	2883
ES815401		EXP13838		MBAA	Parsed	2883
ES815324		EXP13838		MBAA	Parsed	2883
ES815351		EXP13838		MBAA	Parsed	2883
ES815337		EXP13838		MBAA	Parsed	2883
ES815358		EXP13838		MBAA	Parsed	2883
ES815340		EXP13838		MBAA	Parsed	2883
ES815342		EXP13838		MBAA	Parsed	2883
ES815344		EXP13838		MBAA	Parsed	2883
ES815363		EXP13838		MBAA	Parsed	2883
ES815194		EXP13838		MBAA	Parsed	2883
ES815195		EXP13838		MBAA	Parsed	2883
ES815206		EXP13838		MBAA	Parsed	2883
ES860212		EXP13848		FCM	Parsed	2883
ES860506		EXP13848		FCM	Parsed	2883
ES860510		EXP13848		FCM	Parsed	2883
ES860516		EXP13848		FCM	Parsed	2883
ES860521		EXP13848		FCM	Parsed	2883
ES860532		EXP13848		FCM	Parsed	2883
ES860536		EXP13848		FCM	Parsed	2883
ES860538		EXP13848		FCM	Parsed	2883
ES860539		EXP13848		FCM	Parsed	2883
ES860546		EXP13848		FCM	Parsed	2883
ES860239		EXP13848		FCM	Parsed	2883
ES860240		EXP13848		FCM	Parsed	2883
ES860500		EXP13848		FCM	Parsed	2883
ES860501		EXP13848		FCM	Parsed	2883
ES860502		EXP13848		FCM	Parsed	2883
ES860548		EXP13848		FCM	Parsed	2883
ES860552		EXP13848		FCM	Parsed	2883
ES860556		EXP13848		FCM	Parsed	2883
ES860573		EXP13848		FCM	Parsed	2883
ES860579		EXP13848		FCM	Parsed	2883
ES860587		EXP13848		FCM	Parsed	2883
ES860409		EXP13848		FCM	Parsed	2883
ES860411		EXP13848		FCM	Parsed	2883
ES860413		EXP13848		FCM	Parsed	2883
ES860414		EXP13848		FCM	Parsed	2883
ES860419		EXP13848		FCM	Parsed	2883
ES860430		EXP13848		FCM	Parsed	2883
ES860435		EXP13848		FCM	Parsed	2883
ES860437		EXP13848		FCM	Parsed	2883
ES860445		EXP13848		FCM	Parsed	2883
ES860356		EXP13848		FCM	Parsed	2883
ES860364		EXP13848		FCM	Parsed	2883
ES860366		EXP13848		FCM	Parsed	2883
ES860371		EXP13848		FCM	Parsed	2883
ES860377		EXP13848		FCM	Parsed	2883
ES860385		EXP13848		FCM	Parsed	2883
ES860393		EXP13848		FCM	Parsed	2883
ES860394		EXP13848		FCM	Parsed	2883
ES860308		EXP13848		FCM	Parsed	2883
ES860328		EXP13848		FCM	Parsed	2883
ES860329		EXP13848		FCM	Parsed	2883
ES860452		EXP13848		FCM	Parsed	2883
ES860461		EXP13848		FCM	Parsed	2883
ES860474		EXP13848		FCM	Parsed	2883
ES860496		EXP13848		FCM	Parsed	2883
ES860262		EXP13848		FCM	Parsed	2883
ES860271		EXP13848		FCM	Parsed	2883
ES860272		EXP13848		FCM	Parsed	2883
ES860287		EXP13848		FCM	Parsed	2883
ES860288		EXP13848		FCM	Parsed	2883
ES860293		EXP13848		FCM	Parsed	2883
ES860300		EXP13848		FCM	Parsed	2883
ES860810		EXP13848		FCM	Parsed	2883
ES860811		EXP13848		FCM	Parsed	2883
ES860812		EXP13848		FCM	Parsed	2883
ES860750		EXP13848		FCM	Parsed	2883
ES860751		EXP13848		FCM	Parsed	2883
ES860764		EXP13848		FCM	Parsed	2883
ES860767		EXP13848		FCM	Parsed	2883
ES860768		EXP13848		FCM	Parsed	2883
ES860786		EXP13848		FCM	Parsed	2883
ES860789		EXP13848		FCM	Parsed	2883
ES860701		EXP13848		FCM	Parsed	2883
ES860704		EXP13848		FCM	Parsed	2883
ES860709		EXP13848		FCM	Parsed	2883
ES860744		EXP13848		FCM	Parsed	2883
ES860650		EXP13848		FCM	Parsed	2883
ES860657		EXP13848		FCM	Parsed	2883
ES860658		EXP13848		FCM	Parsed	2883
ES860669		EXP13848		FCM	Parsed	2883
ES860670		EXP13848		FCM	Parsed	2883
ES860684		EXP13848		FCM	Parsed	2883
ES860694		EXP13848		FCM	Parsed	2883
