EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES983848		EXP14116		ELISPOT	Parsed	2771
ES983850		EXP14116		ELISPOT	Parsed	2771
ES983857		EXP14116		ELISPOT	Parsed	2771
ES983862		EXP14116		ELISPOT	Parsed	2771
ES983869		EXP14116		ELISPOT	Parsed	2771
ES983870		EXP14116		ELISPOT	Parsed	2771
ES983890		EXP14116		ELISPOT	Parsed	2771
ES983891		EXP14116		ELISPOT	Parsed	2771
ES983893		EXP14116		ELISPOT	Parsed	2771
ES983895		EXP14116		ELISPOT	Parsed	2771
ES983899		EXP14116		ELISPOT	Parsed	2771
ES983901		EXP14116		ELISPOT	Parsed	2771
ES983952		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983953		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983955		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983966		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983971		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983975		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983976		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983987		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983990		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983999		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984008		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984012		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984014		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984016		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984023		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984034		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984043		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984044		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984052		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984055		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984057		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984062		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984067		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984073		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES982640		EXP14117		FCM	Parsed	2771
ES982653		EXP14117		FCM	Parsed	2771
ES982660		EXP14117		FCM	Parsed	2771
ES982664		EXP14117		FCM	Parsed	2771
ES982672		EXP14117		FCM	Parsed	2771
ES982673		EXP14117		FCM	Parsed	2771
ES982684		EXP14117		FCM	Parsed	2771
ES982688		EXP14117		FCM	Parsed	2771
ES982690		EXP14117		FCM	Parsed	2771
ES982701		EXP14117		FCM	Parsed	2771
ES982717		EXP14117		FCM	Parsed	2771
ES982724		EXP14117		FCM	Parsed	2771
ES982734		EXP14117		FCM	Parsed	2771
ES982736		EXP14117		FCM	Parsed	2771
ES982744		EXP14117		FCM	Parsed	2771
ES982750		EXP14117		FCM	Parsed	2771
ES982776		EXP14117		FCM	Parsed	2771
ES982777		EXP14117		FCM	Parsed	2771
ES982783		EXP14117		FCM	Parsed	2771
ES982792		EXP14117		FCM	Parsed	2771
ES982793		EXP14117		FCM	Parsed	2771
ES571052		EXP10659		OTHER	Not_Parsed	2771
ES571057		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571061		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571080		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571091		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571093		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571094		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571096		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571098		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571102		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571106		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571116		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES1099430		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099433		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099447		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099456		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099466		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099473		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099478		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099480		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099491		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099498		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099501		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099502		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099515		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099559		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099563		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981096		EXP14113		OTHER	Not_Parsed	2771
ES981098		EXP14113		OTHER	Not_Parsed	2771
ES981100		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981115		EXP14113		OTHER	Not_Parsed	2771
ES981116		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981118		EXP14113		OTHER	Not_Parsed	2771
ES981180		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981187		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981194		EXP14113		OTHER	Not_Parsed	2771
ES981202		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981203		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981205		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981206		EXP14113		OTHER	Not_Parsed	2771
ES981207		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981214		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981215		EXP14113		OTHER	Not_Parsed	2771
ES981219		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981221		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981222		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981233		EXP14113		OTHER	Not_Parsed	2771
ES1099304		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099322		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099330		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099337		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099342		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099353		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099386		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099390		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099400		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099407		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099419		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES982495		EXP14116		ELISPOT	Parsed	2771
ES982499		EXP14116		ELISPOT	Parsed	2771
ES982503		EXP14116		ELISPOT	Parsed	2771
ES982511		EXP14116		ELISPOT	Parsed	2771
ES982513		EXP14116		ELISPOT	Parsed	2771
ES982524		EXP14116		ELISPOT	Parsed	2771
ES982539		EXP14116		ELISPOT	Parsed	2771
ES982547		EXP14116		ELISPOT	Parsed	2771
ES982566		EXP14116		ELISPOT	Parsed	2771
ES982580		EXP14117		FCM	Parsed	2771
ES982586		EXP14117		FCM	Parsed	2771
ES982591		EXP14117		FCM	Parsed	2771
ES982593		EXP14117		FCM	Parsed	2771
ES980952		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES980984		EXP14113		OTHER	Not_Parsed	2771
ES980988		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES980990		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES980991		EXP14113		OTHER	Not_Parsed	2771
ES980993		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981007		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981009		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981018		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981037		EXP14113		OTHER	Not_Parsed	2771
ES981045		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981067		EXP14113		OTHER	Not_Parsed	2771
ES981076		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1231581		EXP14120		OTHER	Not_Parsed	2771
ES1231582		EXP14120		OTHER	Not_Parsed	2771
ES1231588		EXP14120		OTHER	Not_Parsed	2771
ES1231610		EXP14120		OTHER	Not_Parsed	2771
ES1231617		EXP14120		OTHER	Not_Parsed	2771
ES1231618		EXP14120		OTHER	Not_Parsed	2771
ES1231619		EXP14120		OTHER	Not_Parsed	2771
ES1231627		EXP14120		OTHER	Not_Parsed	2771
ES1231628		EXP14120		OTHER	Not_Parsed	2771
ES1231637		EXP14120		OTHER	Not_Parsed	2771
ES1231638		EXP14120		OTHER	Not_Parsed	2771
ES1231639		EXP14120		OTHER	Not_Parsed	2771
ES1231647		EXP14120		OTHER	Not_Parsed	2771
ES1231650		EXP14120		OTHER	Not_Parsed	2771
ES1231655		EXP14120		OTHER	Not_Parsed	2771
ES1231665		EXP14120		OTHER	Not_Parsed	2771
ES1231705		EXP14120		OTHER	Not_Parsed	2771
ES1231707		EXP14120		OTHER	Not_Parsed	2771
ES1231711		EXP14120		OTHER	Not_Parsed	2771
ES1231715		EXP14120		OTHER	Not_Parsed	2771
ES1231717		EXP14120		OTHER	Not_Parsed	2771
ES1231719		EXP14120		OTHER	Not_Parsed	2771
ES1231729		EXP14120		OTHER	Not_Parsed	2771
ES1231732		EXP14120		OTHER	Not_Parsed	2771
ES1231739		EXP14120		OTHER	Not_Parsed	2771
ES1231748		EXP14120		OTHER	Not_Parsed	2771
ES1231754		EXP14120		OTHER	Not_Parsed	2771
ES1231755		EXP14120		OTHER	Not_Parsed	2771
ES1231768		EXP14120		OTHER	Not_Parsed	2771
ES1231769		EXP14120		OTHER	Not_Parsed	2771
ES1230559		EXP14117		OTHER	Not_Parsed	2771
ES1230561		EXP14117		OTHER	Not_Parsed	2771
ES1230572		EXP14117		OTHER	Not_Parsed	2771
ES1230573		EXP14117		OTHER	Not_Parsed	2771
ES1230577		EXP14117		OTHER	Not_Parsed	2771
ES1230580		EXP14117		OTHER	Not_Parsed	2771
ES1230608		EXP14117		OTHER	Not_Parsed	2771
ES1230614		EXP14117		OTHER	Not_Parsed	2771
ES1230621		EXP14117		OTHER	Not_Parsed	2771
ES1230639		EXP14117		OTHER	Not_Parsed	2771
ES1230655		EXP14117		OTHER	Not_Parsed	2771
ES1230657		EXP14117		OTHER	Not_Parsed	2771
ES1230667		EXP14117		OTHER	Not_Parsed	2771
ES1230670		EXP14117		OTHER	Not_Parsed	2771
ES1230671		EXP14117		OTHER	Not_Parsed	2771
ES1230701		EXP14117		OTHER	Not_Parsed	2771
ES1231003		EXP14121		OTHER	Not_Parsed	2771
ES1231004		EXP14121		OTHER	Not_Parsed	2771
ES1231008		EXP14121		OTHER	Not_Parsed	2771
ES1231023		EXP14121		OTHER	Not_Parsed	2771
ES1231049		EXP14121		OTHER	Not_Parsed	2771
ES1231055		EXP14121		OTHER	Not_Parsed	2771
ES1231062		EXP14121		OTHER	Not_Parsed	2771
ES1231083		EXP14121		OTHER	Not_Parsed	2771
ES1231091		EXP14121		OTHER	Not_Parsed	2771
ES1231094		EXP14121		OTHER	Not_Parsed	2771
ES1231095		EXP14121		OTHER	Not_Parsed	2771
ES1231096		EXP14121		OTHER	Not_Parsed	2771
ES1231102		EXP14121		OTHER	Not_Parsed	2771
ES1231113		EXP14121		OTHER	Not_Parsed	2771
ES1231145		EXP14121		OTHER	Not_Parsed	2771
ES1231146		EXP14121		OTHER	Not_Parsed	2771
ES1231482		EXP14120		OTHER	Not_Parsed	2771
ES1231489		EXP14120		OTHER	Not_Parsed	2771
ES1231509		EXP14120		OTHER	Not_Parsed	2771
ES1231519		EXP14120		OTHER	Not_Parsed	2771
ES1231524		EXP14120		OTHER	Not_Parsed	2771
ES1231527		EXP14120		OTHER	Not_Parsed	2771
ES1231528		EXP14120		OTHER	Not_Parsed	2771
ES1231530		EXP14120		OTHER	Not_Parsed	2771
ES1231545		EXP14120		OTHER	Not_Parsed	2771
ES1231546		EXP14120		OTHER	Not_Parsed	2771
ES1231562		EXP14120		OTHER	Not_Parsed	2771
ES1230711		EXP14117		OTHER	Not_Parsed	2771
ES1230716		EXP14117		OTHER	Not_Parsed	2771
ES1230723		EXP14117		OTHER	Not_Parsed	2771
ES1230793		EXP14117		OTHER	Not_Parsed	2771
ES1230799		EXP14117		OTHER	Not_Parsed	2771
ES1230802		EXP14117		OTHER	Not_Parsed	2771
ES1230810		EXP14117		OTHER	Not_Parsed	2771
ES1230826		EXP14117		OTHER	Not_Parsed	2771
ES1230850		EXP14117		OTHER	Not_Parsed	2771
ES1230856		EXP14117		OTHER	Not_Parsed	2771
ES1230864		EXP14121		OTHER	Not_Parsed	2771
ES1230873		EXP14121		OTHER	Not_Parsed	2771
ES1230884		EXP14121		OTHER	Not_Parsed	2771
ES1230900		EXP14121		OTHER	Not_Parsed	2771
ES1230915		EXP14121		OTHER	Not_Parsed	2771
ES1230916		EXP14121		OTHER	Not_Parsed	2771
ES1230930		EXP14121		OTHER	Not_Parsed	2771
ES1230944		EXP14121		OTHER	Not_Parsed	2771
ES1230959		EXP14121		OTHER	Not_Parsed	2771
ES1230971		EXP14121		OTHER	Not_Parsed	2771
ES1230997		EXP14121		OTHER	Not_Parsed	2771
ES1230999		EXP14121		OTHER	Not_Parsed	2771
ES571022		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571034		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983012		EXP14118		FCM	Parsed	2771
ES983014		EXP14118		FCM	Parsed	2771
ES983015		EXP14118		FCM	Parsed	2771
ES983021		EXP14118		FCM	Parsed	2771
ES983041		EXP14118		FCM	Parsed	2771
ES983042		EXP14118		FCM	Parsed	2771
ES983074		EXP14119		FCM	Parsed	2771
ES983085		EXP14119		FCM	Parsed	2771
ES983098		EXP14119		FCM	Parsed	2771
ES983107		EXP14119		FCM	Parsed	2771
ES983109		EXP14119		FCM	Parsed	2771
ES983116		EXP14119		FCM	Parsed	2771
ES983130		EXP14119		FCM	Parsed	2771
ES983140		EXP14119		FCM	Parsed	2771
ES983157		EXP14119		FCM	Parsed	2771
ES983171		EXP14119		FCM	Parsed	2771
ES983180		EXP14119		FCM	Parsed	2771
ES983181		EXP14119		FCM	Parsed	2771
ES983183		EXP14119		FCM	Parsed	2771
ES983189		EXP14119		FCM	Parsed	2771
ES983194		EXP14119		FCM	Parsed	2771
ES983197		EXP14119		FCM	Parsed	2771
ES983199		EXP14119		FCM	Parsed	2771
ES983202		EXP14119		FCM	Parsed	2771
ES983216		EXP14119		FCM	Parsed	2771
ES983229		EXP14119		FCM	Parsed	2771
ES983230		EXP14119		FCM	Parsed	2771
ES983246		EXP14119		FCM	Parsed	2771
ES983251		EXP14119		FCM	Parsed	2771
ES983266		EXP14119		FCM	Parsed	2771
ES983275		EXP14119		FCM	Parsed	2771
ES983540		EXP14120		FCM	Parsed	2771
ES983552		EXP14120		FCM	Parsed	2771
ES983554		EXP14120		FCM	Parsed	2771
ES983568		EXP14121		FCM	Parsed	2771
ES983580		EXP14121		FCM	Parsed	2771
ES983593		EXP14121		FCM	Parsed	2771
ES983595		EXP14121		FCM	Parsed	2771
ES983599		EXP14121		FCM	Parsed	2771
ES983600		EXP14121		FCM	Parsed	2771
ES983611		EXP14121		FCM	Parsed	2771
ES983623		EXP14121		FCM	Parsed	2771
ES983645		EXP14121		FCM	Parsed	2771
ES983647		EXP14121		FCM	Parsed	2771
ES983651		EXP14121		FCM	Parsed	2771
ES983654		EXP14121		FCM	Parsed	2771
ES983675		EXP14121		FCM	Parsed	2771
ES983679		EXP14121		FCM	Parsed	2771
ES983685		EXP14121		FCM	Parsed	2771
ES983687		EXP14121		FCM	Parsed	2771
ES983691		EXP14121		FCM	Parsed	2771
ES983696		EXP14121		FCM	Parsed	2771
ES983699		EXP14121		FCM	Parsed	2771
ES983709		EXP14121		FCM	Parsed	2771
ES983712		EXP14121		FCM	Parsed	2771
ES983717		EXP14121		FCM	Parsed	2771
ES983720		EXP14121		FCM	Parsed	2771
ES983731		EXP14121		FCM	Parsed	2771
ES983744		EXP14121		FCM	Parsed	2771
ES983745		EXP14121		FCM	Parsed	2771
ES983750		EXP14121		FCM	Parsed	2771
ES983753		EXP14121		FCM	Parsed	2771
ES983759		EXP14121		FCM	Parsed	2771
ES983762		EXP14121		FCM	Parsed	2771
ES983771		EXP14121		FCM	Parsed	2771
ES983781		EXP14121		FCM	Parsed	2771
ES983801		EXP14121		FCM	Parsed	2771
ES983803		EXP14121		FCM	Parsed	2771
ES983805		EXP14116		ELISPOT	Parsed	2771
ES983817		EXP14116		ELISPOT	Parsed	2771
ES983820		EXP14116		ELISPOT	Parsed	2771
ES983824		EXP14116		ELISPOT	Parsed	2771
ES982801		EXP14117		FCM	Parsed	2771
ES982803		EXP14117		FCM	Parsed	2771
ES982808		EXP14117		FCM	Parsed	2771
ES982814		EXP14117		FCM	Parsed	2771
ES982816		EXP14117		FCM	Parsed	2771
ES982822		EXP14117		FCM	Parsed	2771
ES982823		EXP14117		FCM	Parsed	2771
ES982825		EXP14118		FCM	Parsed	2771
ES982834		EXP14118		FCM	Parsed	2771
ES982843		EXP14118		FCM	Parsed	2771
ES982861		EXP14118		FCM	Parsed	2771
ES982864		EXP14118		FCM	Parsed	2771
ES982889		EXP14118		FCM	Parsed	2771
ES982892		EXP14118		FCM	Parsed	2771
ES982904		EXP14118		FCM	Parsed	2771
ES982905		EXP14118		FCM	Parsed	2771
ES982910		EXP14118		FCM	Parsed	2771
ES982916		EXP14118		FCM	Parsed	2771
ES982917		EXP14118		FCM	Parsed	2771
ES982923		EXP14118		FCM	Parsed	2771
ES982926		EXP14118		FCM	Parsed	2771
ES982931		EXP14118		FCM	Parsed	2771
ES982933		EXP14118		FCM	Parsed	2771
ES982949		EXP14118		FCM	Parsed	2771
ES982960		EXP14118		FCM	Parsed	2771
ES982971		EXP14118		FCM	Parsed	2771
ES982974		EXP14118		FCM	Parsed	2771
ES982978		EXP14118		FCM	Parsed	2771
ES983281		EXP14119		FCM	Parsed	2771
ES983283		EXP14119		FCM	Parsed	2771
ES983287		EXP14119		FCM	Parsed	2771
ES983292		EXP14119		FCM	Parsed	2771
ES983294		EXP14119		FCM	Parsed	2771
ES983297		EXP14119		FCM	Parsed	2771
ES983300		EXP14119		FCM	Parsed	2771
ES983307		EXP14119		FCM	Parsed	2771
ES983323		EXP14120		FCM	Parsed	2771
ES983327		EXP14120		FCM	Parsed	2771
ES983329		EXP14120		FCM	Parsed	2771
ES983331		EXP14120		FCM	Parsed	2771
ES983341		EXP14120		FCM	Parsed	2771
ES983352		EXP14120		FCM	Parsed	2771
ES983354		EXP14120		FCM	Parsed	2771
ES983363		EXP14120		FCM	Parsed	2771
ES983365		EXP14120		FCM	Parsed	2771
ES983376		EXP14120		FCM	Parsed	2771
ES983382		EXP14120		FCM	Parsed	2771
ES983393		EXP14120		FCM	Parsed	2771
ES983398		EXP14120		FCM	Parsed	2771
ES983402		EXP14120		FCM	Parsed	2771
ES983405		EXP14120		FCM	Parsed	2771
ES983409		EXP14120		FCM	Parsed	2771
ES983411		EXP14120		FCM	Parsed	2771
ES983414		EXP14120		FCM	Parsed	2771
ES983416		EXP14120		FCM	Parsed	2771
ES983421		EXP14120		FCM	Parsed	2771
ES983424		EXP14120		FCM	Parsed	2771
ES983439		EXP14120		FCM	Parsed	2771
ES983442		EXP14120		FCM	Parsed	2771
ES983444		EXP14120		FCM	Parsed	2771
ES983445		EXP14120		FCM	Parsed	2771
ES983457		EXP14120		FCM	Parsed	2771
ES983462		EXP14120		FCM	Parsed	2771
ES983465		EXP14120		FCM	Parsed	2771
ES983474		EXP14120		FCM	Parsed	2771
ES983485		EXP14120		FCM	Parsed	2771
ES983488		EXP14120		FCM	Parsed	2771
ES983507		EXP14120		FCM	Parsed	2771
ES983508		EXP14120		FCM	Parsed	2771
ES983527		EXP14120		FCM	Parsed	2771
ES983529		EXP14120		FCM	Parsed	2771
ES983539		EXP14120		FCM	Parsed	2771
ES983855		EXP14116		ELISPOT	Parsed	2771
ES983868		EXP14116		ELISPOT	Parsed	2771
ES983874		EXP14116		ELISPOT	Parsed	2771
ES983875		EXP14116		ELISPOT	Parsed	2771
ES983876		EXP14116		ELISPOT	Parsed	2771
ES983879		EXP14116		ELISPOT	Parsed	2771
ES983885		EXP14116		ELISPOT	Parsed	2771
ES983907		EXP14116		ELISPOT	Parsed	2771
ES983914		EXP14116		ELISPOT	Parsed	2771
ES983923		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983934		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983935		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983946		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983951		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983957		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983969		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983974		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983992		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983993		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983994		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES983998		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984001		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984006		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984018		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984036		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984037		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984040		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984050		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984053		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984060		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984061		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984071		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES984077		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES982604		EXP14117		FCM	Parsed	2771
ES982617		EXP14117		FCM	Parsed	2771
ES982647		EXP14117		FCM	Parsed	2771
ES982656		EXP14117		FCM	Parsed	2771
ES982659		EXP14117		FCM	Parsed	2771
ES982661		EXP14117		FCM	Parsed	2771
ES982674		EXP14117		FCM	Parsed	2771
ES982675		EXP14117		FCM	Parsed	2771
ES982692		EXP14117		FCM	Parsed	2771
ES982694		EXP14117		FCM	Parsed	2771
ES982697		EXP14117		FCM	Parsed	2771
ES982706		EXP14117		FCM	Parsed	2771
ES982715		EXP14117		FCM	Parsed	2771
ES982723		EXP14117		FCM	Parsed	2771
ES982725		EXP14117		FCM	Parsed	2771
ES982729		EXP14117		FCM	Parsed	2771
ES982737		EXP14117		FCM	Parsed	2771
ES982740		EXP14117		FCM	Parsed	2771
ES982743		EXP14117		FCM	Parsed	2771
ES982762		EXP14117		FCM	Parsed	2771
ES982774		EXP14117		FCM	Parsed	2771
ES982788		EXP14117		FCM	Parsed	2771
ES982796		EXP14117		FCM	Parsed	2771
ES571055		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571066		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571085		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571087		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571088		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571089		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571092		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571099		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571100		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571105		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571118		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571126		EXP10659		OTHER	Not_Parsed	2771
ES571128		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571129		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571132		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571133		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES571141		EXP10659		PUBLIC REPOSITORY	Parsed	2771
ES1099420		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099426		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099437		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099439		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099445		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099448		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099460		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099461		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099465		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099471		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099475		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099476		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099479		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099497		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099507		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099525		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099528		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099529		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099540		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099541		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099543		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099546		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099547		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES1099566		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981105		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981114		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981123		EXP14113		OTHER	Not_Parsed	2771
ES981126		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981132		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981135		EXP14113		OTHER	Not_Parsed	2771
ES981138		EXP14113		OTHER	Not_Parsed	2771
ES981144		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981145		EXP14113		OTHER	Not_Parsed	2771
ES981150		EXP14113		OTHER	Not_Parsed	2771
ES981151		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981155		EXP14113		OTHER	Not_Parsed	2771
ES981170		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981177		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981185		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981192		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981216		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
ES981231		EXP14113		VIRUS NEUTRALIZATION	Parsed	2771
