BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS689606	ES1004148
BS689606	ES1004792
BS689606	ES1005344
BS689608	ES1004252
BS689609	ES1004329
BS689609	ES1004965
BS689611	ES1005075
BS689612	ES736341
BS689613	ES1005281
BS689613	ES736342
BS689616	ES1005256
BS689616	ES1004398
BS689616	ES1004855
BS689617	ES1004732
BS689617	ES1003733
BS689618	ES1004969
BS689618	ES1004065
BS689764	ES736493
BS689766	ES736495
BS689778	ES736507
BS689783	ES736512
BS689785	ES736514
BS689795	ES736524
BS689806	ES736535
BS689807	ES736536
BS689818	ES736547
BS719614	ES784590
BS719626	ES784602
BS719634	ES784610
BS719635	ES784611
BS719648	ES784624
BS719653	ES784629
BS719656	ES784632
BS719657	ES784633
BS719658	ES784634
BS719681	ES784653
BS719688	ES784660
BS719699	ES784671
BS719702	ES784674
BS719708	ES784679
BS719711	ES784682
BS719720	ES784691
BS719729	ES784700
BS719743	ES784714
BS719748	ES784719
BS719750	ES784721
BS719756	ES784727
BS719763	ES784734
BS719764	ES784735
BS719414	ES784399
BS719449	ES784430
BS719475	ES784455
BS719487	ES784467
BS719489	ES784469
BS719506	ES784486
BS719507	ES784487
BS719511	ES784491
BS719531	ES784511
BS719553	ES784529
BS719558	ES784534
BS719577	ES784553
BS719584	ES784560
BS719589	ES784565
BS719595	ES784571
BS719596	ES784572
BS752350	ES1004392
BS752350	ES1003779
BS752352	ES1004846
BS752355	ES1005125
BS752357	ES1005274
BS752358	ES1005026
BS752359	ES1005260
BS752359	ES1004911
BS752360	ES1004211
BS752360	ES1004120
BS752361	ES1005673
BS752362	ES1005599
BS752362	ES1004959
BS752363	ES1004324
BS752363	ES1004278
BS752365	ES1004136
BS752365	ES1004575
BS752365	ES1003993
BS752365	ES1004807
BS752366	ES1005282
BS752366	ES1004953
BS752367	ES1004351
BS752367	ES1004777
BS752370	ES1005123
BS752370	ES1004935
BS752372	ES1005151
BS752372	ES1004981
BS752372	ES1005406
BS752373	ES1005201
BS752373	ES1004921
BS752373	ES1004377
BS752374	ES1005203
BS752376	ES1004852
BS752376	ES1004652
BS752378	ES1005627
BS752378	ES1004996
BS752379	ES1005326
BS752380	ES1004684
BS752383	ES1004957
BS752384	ES1005493
BS752385	ES1005583
BS752385	ES1003796
BS752387	ES1005400
BS752389	ES1003731
BS752390	ES1005316
BS752390	ES1004814
BS752391	ES1003900
BS752392	ES1004741
BS752393	ES1004124
BS752395	ES1005087
BS752395	ES1004024
BS752395	ES1003855
BS752396	ES1005670
BS752397	ES1004064
BS752398	ES1005613
BS752400	ES1004516
BS752401	ES1005617
BS752401	ES1005382
BS752402	ES1003918
BS752403	ES1005164
BS752405	ES1003962
BS752409	ES1004035
BS752410	ES1005029
BS752410	ES1003795
BS752411	ES1005601
BS752412	ES1005558
BS752412	ES1004031
BS752412	ES1004589
BS752416	ES1004744
BS752417	ES1004272
BS752417	ES1004185
BS752419	ES1003853
BS689315	ES736116
BS689323	ES736118
BS689331	ES736120
BS689338	ES736161
BS689358	ES736166
BS689391	ES736135
BS689398	ES736176
BS689402	ES736177
BS689414	ES736180
BS689423	ES736143
BS689446	ES736186
BS689450	ES736187
BS689462	ES736190
BS689463	ES1004143
BS689463	ES1003747
BS689464	ES1005535
BS689464	ES1004557
BS689464	ES736193
BS689465	ES1004518
BS689465	ES1004787
BS689466	ES1004808
BS689466	ES1005517
BS689466	ES1005514
BS689468	ES1005566
BS689469	ES1003780
BS689470	ES1003825
BS689470	ES1005474
BS689471	ES736200
BS689472	ES1005678
BS689472	ES1003907
BS689472	ES736201
BS689472	ES1003749
BS689474	ES1004410
BS689474	ES1003798
BS689475	ES736204
BS689476	ES1004636
BS689476	ES1005373
BS689478	ES1004819
BS689479	ES1005643
BS689479	ES1005138
BS689479	ES1004667
BS689481	ES1004015
BS689481	ES1003844
BS689482	ES1004933
BS689483	ES1005253
BS689484	ES736213
BS689485	ES1005095
BS689485	ES1004628
BS689485	ES1003722
BS689486	ES1005038
BS689487	ES1004457
BS689489	ES1003938
BS689491	ES1004692
BS689491	ES1003741
BS689492	ES1004358
BS689493	ES1005017
BS689493	ES1004605
BS689493	ES1004454
BS689493	ES1004831
BS689494	ES1005434
BS689495	ES1003892
BS689496	ES1005580
BS689496	ES1004012
BS689496	ES1005460
BS689496	ES736225
BS689497	ES1004986
BS689497	ES1003753
BS689498	ES1005032
BS689498	ES1004944
BS689499	ES1004406
BS689500	ES1005597
BS689500	ES1005127
BS689502	ES1004177
BS689502	ES1004156
BS689502	ES1004523
BS689502	ES1003737
BS689503	ES1005126
BS689503	ES1004485
BS689505	ES1004295
BS689505	ES1004895
BS689506	ES1005174
BS689506	ES1003878
BS689507	ES1005157
BS689509	ES1004090
BS689510	ES1005527
BS689511	ES1005182
BS689511	ES1003889
BS689511	ES1004835
BS689512	ES1005046
BS689513	ES1003913
BS689514	ES1004016
BS689516	ES736245
BS689516	ES1003985
BS689517	ES1004968
BS689518	ES1004504
BS689519	ES1005275
BS689519	ES1003931
BS689519	ES1005345
BS689520	ES1005319
BS689520	ES1004740
BS689521	ES1005096
BS689522	ES736251
BS689522	ES1003824
BS689523	ES1004429
BS689523	ES1004817
BS689525	ES1004433
BS689526	ES736255
BS689526	ES1004095
BS689527	ES1004876
BS689527	ES1004789
BS689527	ES1003783
BS689528	ES1004080
BS689528	ES1004044
BS689528	ES1003897
BS689528	ES1003881
BS689529	ES1004990
BS689529	ES1004988
BS689529	ES1003959
BS689530	ES1005543
BS689531	ES1005230
BS689533	ES1005625
BS689533	ES1005530
BS689533	ES1005299
BS689533	ES1004473
BS689538	ES1004610
BS689539	ES1004289
BS689541	ES1004578
BS689541	ES1004417
BS689541	ES1004340
BS689542	ES1005248
BS689542	ES736271
BS689543	ES1003852
BS689546	ES1005630
BS689546	ES1005070
BS689546	ES1004123
BS689547	ES1003701
BS689549	ES736278
BS689549	ES1004553
BS689550	ES1004292
BS689550	ES1004033
BS689550	ES1003883
BS689550	ES1004670
BS689551	ES1003898
BS689552	ES1004798
BS689553	ES1005501
BS689554	ES1005200
BS689554	ES1004480
BS689555	ES1004903
BS689556	ES736285
BS689556	ES1004164
BS689557	ES1004246
BS689557	ES1003894
BS689558	ES1005131
BS689558	ES736287
BS689558	ES1004987
BS689558	ES1004459
BS689560	ES1005584
BS689560	ES1005210
BS689560	ES736289
BS689560	ES1004700
BS689561	ES1004673
BS689562	ES1004517
BS689563	ES1003659
BS689564	ES1004281
BS689565	ES1003809
BS689566	ES1003815
BS689569	ES1003803
BS689570	ES1004544
BS689571	ES1004040
BS689571	ES1005444
BS689572	ES1005077
BS689573	ES1004984
BS689577	ES1003882
BS689579	ES1004995
BS689579	ES1005374
BS689580	ES1005645
BS689580	ES1004691
BS689581	ES1004231
BS689581	ES1005330
BS689582	ES736311
BS689583	ES1004190
BS689583	ES1004394
BS689584	ES1005247
BS689584	ES1005429
BS689586	ES1005564
BS689586	ES1004113
BS689586	ES1004753
BS689587	ES1005000
BS689587	ES1004992
BS689587	ES1004608
BS689588	ES1004472
BS689591	ES1005140
BS689591	ES736320
BS689591	ES1005343
BS689592	ES1004854
BS689592	ES1004788
BS689593	ES1004134
BS689593	ES1004588
BS689594	ES1004275
BS689596	ES736325
BS689596	ES1004085
BS689596	ES1004699
BS689597	ES1005244
BS689597	ES1005141
BS689597	ES736326
BS689597	ES1003817
BS689598	ES736327
BS689599	ES1004137
BS689599	ES1004569
BS689600	ES1004079
BS689601	ES1004161
BS689601	ES1003745
BS689603	ES1004241
BS689604	ES1005661
BS689604	ES1004421
BS689604	ES1003730
BS689606	ES1005557
BS689607	ES1005551
BS689607	ES1004205
BS689608	ES736337
BS689608	ES1004166
BS689610	ES1005669
BS689610	ES1003746
BS689611	ES1004839
BS689611	ES1003766
BS689612	ES1003901
BS689613	ES1004165
BS689613	ES1005362
BS689616	ES1003709
BS689617	ES1004378
BS689618	ES1005222
BS689618	ES1005372
BS689618	ES1003728
BS689760	ES736489
BS689765	ES736494
BS689768	ES736497
BS689769	ES736498
BS689770	ES736499
BS689780	ES736509
BS689781	ES736510
BS689810	ES736539
BS719607	ES784583
BS719611	ES784587
BS719612	ES784588
BS719625	ES784601
BS719632	ES784608
BS719633	ES784609
BS719636	ES784612
BS719639	ES784615
BS719663	ES784639
BS719673	ES784645
BS719684	ES784656
BS719691	ES784663
BS719705	ES784676
BS719714	ES784685
BS719722	ES784693
BS719757	ES784728
BS719762	ES784733
BS719765	ES784736
BS719767	ES784738
BS719412	ES784397
BS719415	ES784400
BS719432	ES784413
BS719452	ES784432
BS719461	ES784441
BS719465	ES784445
BS719466	ES784446
BS719481	ES784461
BS719492	ES784472
BS719503	ES784483
BS719509	ES784489
BS719513	ES784493
BS719514	ES784494
BS719515	ES784495
BS719547	ES784523
BS719552	ES784528
BS719555	ES784531
BS719564	ES784540
BS719579	ES784555
BS719585	ES784561
BS719593	ES784569
BS719599	ES784575
BS719405	ES784390
BS719406	ES784391
BS752350	ES1004562
BS752351	ES1005175
BS752352	ES1004563
BS752352	ES1003950
BS752353	ES1004742
BS752353	ES1005376
BS752353	ES1003647
BS752355	ES1005544
BS752355	ES1004509
BS752355	ES1003874
BS752356	ES1004671
BS752357	ES1005618
BS752357	ES1004795
BS752359	ES1004932
BS752359	ES1004739
BS752360	ES1004050
BS752363	ES1003694
BS752366	ES1004003
BS752368	ES1004766
BS752369	ES1004471
BS752374	ES1005224
BS752374	ES1005023
BS752377	ES1003794
BS752380	ES1004258
BS752383	ES1004418
BS752383	ES1003699
BS752389	ES1003819
BS752390	ES1005536
BS752390	ES1005269
BS752392	ES1004951
BS752395	ES1003754
BS752396	ES1004218
BS752396	ES1003800
BS752396	ES1005504
BS752401	ES1004803
BS752402	ES1005685
BS752402	ES1005228
BS752403	ES1005547
BS752408	ES1004119
BS752408	ES1004680
BS752409	ES1004013
BS752409	ES1004549
BS752412	ES1004262
BS752412	ES1005268
BS752412	ES1005043
BS752416	ES1004054
BS752416	ES1004420
BS752417	ES1004245
BS752418	ES1004826
BS752418	ES1004770
BS752418	ES1003681
BS752419	ES1003956
BS689307	ES736114
BS689310	ES736154
BS689314	ES736155
BS689326	ES736158
BS689330	ES736159
BS689374	ES736170
BS689375	ES736131
BS689383	ES736133
BS689427	ES736144
BS689434	ES736183
BS689443	ES736148
BS689464	ES1004251
BS689464	ES1005080
BS689465	ES1004018
BS689466	ES1003761
BS689467	ES1004559
BS689467	ES1004548
BS689469	ES1004656
BS689469	ES736198
BS689470	ES1004344
BS689470	ES1003942
BS689470	ES1003752
BS689472	ES1003797
BS689472	ES1005428
BS689473	ES1005569
BS689473	ES1004127
BS689473	ES1003991
BS689473	ES736202
BS689474	ES1005291
BS689474	ES1004514
BS689475	ES1004323
BS689475	ES1005184
BS689475	ES1004479
BS689475	ES1004435
BS689476	ES1005492
BS689478	ES1004580
BS689479	ES1005145
BS689479	ES1005058
BS689479	ES1004099
BS689480	ES1003832
BS689480	ES1004802
BS689481	ES1004422
BS689482	ES1003926
BS689483	ES1004942
BS689485	ES1004508
BS689485	ES1005440
BS689486	ES1005107
BS689488	ES1005671
BS689488	ES1004533
BS689488	ES1004833
BS689488	ES1005403
BS689488	ES736217
BS689489	ES1005626
BS689490	ES1005347
BS689492	ES1005539
BS689492	ES1005081
BS689492	ES1004773
BS689493	ES1005586
BS689498	ES1004475
BS689499	ES736228
BS689499	ES1003748
BS689501	ES1004554
BS689501	ES1003673
BS689504	ES1004906
BS689504	ES1004354
BS689505	ES1004731
BS689505	ES1005379
BS689505	ES736234
BS689506	ES736235
BS689507	ES1005636
BS689507	ES1005221
BS689507	ES1003785
BS689508	ES1005236
BS689510	ES1003682
BS689511	ES1004158
BS689511	ES1004783
BS689512	ES1005110
BS689513	ES1003978
BS689515	ES1005674
BS689515	ES1004460
BS689516	ES1005491
BS689517	ES1004879
BS689518	ES736247
BS689518	ES1005052
BS689520	ES736249
BS689521	ES1004707
BS689522	ES1004411
BS689523	ES1004157
BS689524	ES736253
BS689525	ES1005666
BS689526	ES1005680
BS689526	ES1005118
BS689526	ES1004395
BS689527	ES1004092
BS689528	ES1005121
BS689530	ES1005533
BS689530	ES1003945
BS689534	ES736263
BS689534	ES1004414
BS689535	ES1005148
BS689535	ES736264
BS689535	ES1004599
BS689539	ES1004571
BS689539	ES1005430
BS689539	ES1003642
BS689540	ES1005552
BS689540	ES1004213
BS689541	ES1004446
BS689542	ES1004592
BS689542	ES1003725
BS689543	ES1004041
BS689544	ES1005231
BS689544	ES1004716
BS689544	ES1005364
BS689545	ES1005672
BS689547	ES736276
BS689547	ES1003906
BS689549	ES1005245
BS689549	ES1003872
BS689549	ES1005518
BS689551	ES1004056
BS689551	ES1003840
BS689553	ES736282
BS689555	ES736284
BS689555	ES1004486
BS689556	ES1005331
BS689556	ES1005505
BS689558	ES1004401
BS689559	ES1004543
BS689560	ES1004419
BS689561	ES1004369
BS689562	ES736291
BS689562	ES1003684
BS689563	ES1003908
BS689564	ES1005546
BS689565	ES1005280
BS689565	ES1003968
BS689565	ES1004779
BS689565	ES1004650
BS689566	ES1004910
BS689567	ES1004393
BS689567	ES1005497
BS689568	ES1004160
BS689568	ES1003928
BS689568	ES1003828
BS689569	ES1005622
BS689570	ES1004452
BS689570	ES1003964
BS689571	ES1003915
BS689572	ES1004058
BS689572	ES1004816
BS689572	ES1005356
BS689574	ES736303
BS689575	ES1004151
BS689577	ES1004701
BS689577	ES1003679
BS689580	ES1005359
BS689580	ES1003648
BS689581	ES736310
BS689581	ES1004413
BS689581	ES1003829
BS689581	ES1005341
BS689583	ES1004279
BS689583	ES1003806
BS689583	ES1004877
BS689585	ES736314
BS689585	ES1005060
BS689585	ES1004474
BS689586	ES1004229
BS689586	ES1004719
BS689587	ES1004869
BS689587	ES1003788
BS689588	ES1005122
BS689589	ES1004187
BS689591	ES1004572
BS689593	ES1004089
BS689594	ES1004483
BS689595	ES1004203
BS689596	ES1005283
BS689597	ES1005464
BS689598	ES1004171
BS689598	ES1005085
BS689598	ES1003764
BS689599	ES736328
BS689601	ES1005262
BS689601	ES1004892
BS689602	ES736331
BS689602	ES1004409
BS689602	ES1004880
BS689603	ES1004267
BS689603	ES1004109
BS689604	ES1005689
BS689604	ES1004534
BS689604	ES1004638
BS689605	ES1005076
BS689605	ES1004767
BS689605	ES1004762
BS689607	ES1004022
BS689607	ES1003984
BS689609	ES736338
BS689609	ES1004108
BS689609	ES1004489
BS689610	ES736339
BS689613	ES1004321
BS689613	ES1005048
BS689613	ES1005015
BS689613	ES1004561
BS689614	ES736343
BS689615	ES1004112
BS689615	ES1004498
BS689618	ES1004107
BS689618	ES1003890
BS689775	ES736504
BS689777	ES736506
BS689788	ES736517
BS689791	ES736520
BS689801	ES736530
BS689804	ES736533
BS689814	ES736543
BS719613	ES784589
BS719615	ES784591
BS719617	ES784593
BS719637	ES784613
BS719647	ES784623
BS719649	ES784625
BS719654	ES784630
BS719662	ES784638
BS719674	ES784646
BS719675	ES784647
BS719680	ES784652
BS719683	ES784655
BS719696	ES784668
BS719706	ES784677
BS719721	ES784692
BS719723	ES784694
BS719724	ES784695
BS719725	ES784696
BS719731	ES784702
BS719735	ES784706
BS719737	ES784708
BS719738	ES784709
BS719753	ES784724
BS719754	ES784725
BS719760	ES784731
BS719761	ES784732
BS719417	ES784402
BS719427	ES784408
BS719438	ES784419
BS719447	ES784428
BS719455	ES784435
BS719457	ES784437
BS719462	ES784442
BS719469	ES784449
BS719472	ES784452
BS719474	ES784454
BS719477	ES784457
BS719488	ES784468
BS719520	ES784500
BS719532	ES784512
BS719533	ES784513
BS719537	ES784517
BS719573	ES784549
BS719590	ES784566
BS719591	ES784567
BS719592	ES784568
BS719403	ES784388
BS752350	ES1005258
BS752352	ES1003951
BS752352	ES1004763
BS752353	ES1004631
BS752355	ES1005402
BS752356	ES1004051
BS752356	ES1004363
BS752356	ES1005393
BS752357	ES1005686
BS752357	ES1004726
BS752359	ES1004366
BS752360	ES1005690
BS752360	ES1004224
BS752360	ES1004891
BS752361	ES1004776
BS752362	ES1004513
BS752363	ES1005207
BS752364	ES1004043
BS752366	ES1005507
BS752367	ES1004451
BS752367	ES1005358
BS752368	ES1004253
BS752369	ES1005520
BS752370	ES1005351
BS752371	ES1005531
BS752371	ES1005019
BS752374	ES1004871
BS752375	ES1004546
BS752376	ES1005217
BS752378	ES1003687
BS752379	ES1004338
BS752379	ES1003751
BS752379	ES1003653
BS752380	ES1004048
BS752383	ES1005577
BS752383	ES1005165
BS752385	ES1004293
BS752385	ES1005104
BS752385	ES1003863
BS752386	ES1005187
BS752389	ES1003804
BS752390	ES1004053
BS752391	ES1005522
BS752392	ES1005053
BS752392	ES1004011
BS752393	ES1003986
BS752393	ES1004735
BS752395	ES1004384
BS752396	ES1003885
BS752401	ES1004769
BS752401	ES1004666
BS752402	ES1004255
BS752402	ES1005279
BS752402	ES1005264
BS752403	ES1004039
BS752403	ES1004717
BS752404	ES1004729
BS752410	ES1005183
BS752410	ES1005079
BS752413	ES1004759
BS752417	ES1004225
BS752417	ES1004126
BS752418	ES1005181
BS752418	ES1004651
BS689359	ES736127
BS689382	ES736172
BS689386	ES736173
BS689394	ES736175
BS689419	ES736142
BS689426	ES736181
BS689431	ES736145
BS689454	ES736188
BS689463	ES1004581
BS689463	ES1005476
BS689463	ES1003674
BS689465	ES736194
BS689467	ES1004055
BS689467	ES1003922
BS689467	ES1003686
BS689468	ES1005315
BS689468	ES736197
BS689469	ES1005648
BS689470	ES1004844
BS689470	ES736199
BS689471	ES1004387
BS689472	ES1004565
BS689473	ES1005621
BS689475	ES1004616
BS689476	ES736205
BS689477	ES1005109
BS689477	ES736206
BS689477	ES1003784
BS689482	ES1005578
BS689482	ES1004761
BS689483	ES736212
BS689484	ES1005628
BS689484	ES1004232
BS689484	ES1005098
BS689484	ES1004396
BS689485	ES1005338
BS689486	ES1005150
BS689487	ES1004948
BS689487	ES1003801
BS689488	ES1005363
BS689489	ES1005205
BS689489	ES1004423
BS689489	ES1003981
BS689490	ES1004094
BS689490	ES736219
BS689491	ES1003827
BS689492	ES1005384
BS689492	ES736221
BS689493	ES1003935
BS689493	ES736222
BS689494	ES1004925
BS689494	ES1004566
BS689495	ES1003661
BS689496	ES1004314
BS689496	ES1005206
BS689497	ES1004733
BS689498	ES1004195
BS689500	ES1004196
BS689500	ES1003910
BS689501	ES1004130
BS689501	ES1003916
BS689504	ES1005149
BS689505	ES1005562
BS689505	ES1004159
BS689506	ES1003995
BS689507	ES1004663
BS689508	ES1005412
BS689509	ES1004081
BS689509	ES1003967
BS689509	ES1004781
BS689510	ES1005575
BS689510	ES1004938
BS689511	ES1005020
BS689512	ES1004006
BS689513	ES1005659
BS689513	ES1004738
BS689514	ES736243
BS689514	ES1003646
BS689516	ES1004408
BS689519	ES1004318
BS689521	ES1005191
BS689522	ES1005124
BS689523	ES1004220
BS689523	ES1005233
BS689525	ES1004937
BS689526	ES1004985
BS689526	ES1004714
BS689527	ES1004896
BS689528	ES1004522
BS689529	ES736258
BS689529	ES1005449
BS689530	ES1003920
BS689531	ES1003870
BS689532	ES1004374
BS689533	ES1004191
BS689533	ES1005303
BS689536	ES736265
BS689536	ES1004873
BS689536	ES1003703
BS689537	ES1005644
BS689537	ES1004884
BS689537	ES1005431
BS689538	ES1005010
BS689538	ES1004907
BS689540	ES1003982
BS689542	ES1004270
BS689542	ES1004721
BS689543	ES1003735
BS689544	ES736273
BS689545	ES1004745
BS689546	ES1005699
BS689546	ES1004625
BS689548	ES1005437
BS689549	ES1005593
BS689551	ES1003771
BS689554	ES1005296
BS689554	ES1005500
BS689555	ES1004182
BS689555	ES1004529
BS689556	ES1005401
BS689557	ES1004934
BS689557	ES1004752
BS689558	ES1004117
BS689559	ES1003791
BS689560	ES1004096
BS689560	ES1003955
BS689562	ES1005676
BS689562	ES1005225
BS689563	ES1005161
BS689564	ES1004207
BS689564	ES736293
BS689564	ES1004019
BS689566	ES1004239
BS689566	ES736295
BS689566	ES1004415
BS689566	ES1003654
BS689567	ES1004894
BS689568	ES1004976
BS689568	ES1004365
BS689568	ES1003810
BS689569	ES1004045
BS689570	ES1005170
BS689570	ES1004936
BS689571	ES1003818
BS689573	ES1004447
BS689573	ES1003831
BS689575	ES1004360
BS689575	ES1005365
BS689579	ES1005313
BS689579	ES1005288
BS689579	ES1004864
BS689580	ES1003979
BS689581	ES1004128
BS689582	ES1004723
BS689584	ES1005650
BS689584	ES1005160
BS689584	ES1004677
BS689585	ES1004122
BS689585	ES1003933
BS689586	ES1004296
BS689587	ES1003692
BS689588	ES1004972
BS689588	ES1004919
BS689589	ES736318
BS689590	ES736319
BS689591	ES1005370
BS689592	ES1004288
BS689592	ES1003672
BS689593	ES1005629
BS689593	ES736322
BS689593	ES1004386
BS689594	ES1003717
BS689595	ES1005633
BS689595	ES1004001
BS689596	ES1004087
BS689596	ES1005388
BS689597	ES1003953
BS689598	ES1004825
BS689599	ES1004370
BS689599	ES1004805
BS689599	ES1003727
BS689600	ES1004982
BS689602	ES1005263
BS689602	ES1005232
BS689602	ES1003757
BS689603	ES1003732
BS689606	ES1005300
BS689608	ES1004886
BS689608	ES1004812
BS689609	ES1005567
BS689609	ES1005112
BS689609	ES1004568
BS689610	ES1003793
BS689610	ES1005465
BS689610	ES1005416
BS689610	ES1003688
BS689610	ES1003638
BS689611	ES736340
BS689615	ES1005587
BS689615	ES736344
BS689615	ES1004623
BS689616	ES1004227
BS689616	ES1004121
BS689617	ES1004440
BS689618	ES736347
BS689762	ES736491
BS689789	ES736518
BS689794	ES736523
BS689800	ES736529
BS719605	ES784581
BS719606	ES784582
BS719622	ES784598
BS719623	ES784599
BS719628	ES784604
BS719629	ES784605
BS719638	ES784614
BS719641	ES784617
BS719646	ES784622
BS719650	ES784626
BS719652	ES784628
BS719655	ES784631
BS719676	ES784648
BS719685	ES784657
BS719687	ES784659
BS719689	ES784661
BS719690	ES784662
BS719692	ES784664
BS719693	ES784665
BS719697	ES784669
BS719701	ES784673
BS719704	ES784675
BS719709	ES784680
BS719740	ES784711
BS719746	ES784717
BS719755	ES784726
BS719770	ES784741
BS719424	ES784405
BS719429	ES784410
BS719434	ES784415
BS719439	ES784420
BS719451	ES784431
BS719456	ES784436
BS719464	ES784444
BS719479	ES784459
BS719483	ES784463
BS719518	ES784498
BS719527	ES784507
BS719528	ES784508
BS719559	ES784535
BS719566	ES784542
BS719581	ES784557
BS719597	ES784573
BS719399	ES784386
BS719400	ES784387
BS752350	ES1005596
BS752350	ES1004668
BS752351	ES1003944
BS752352	ES1005614
BS752353	ES1004501
BS752353	ES1005410
BS752357	ES1005012
BS752358	ES1004154
BS752359	ES1004082
BS752359	ES1004074
BS752362	ES1004425
BS752364	ES1004007
BS752364	ES1003970
BS752364	ES1003965
BS752364	ES1003710
BS752365	ES1004943
BS752366	ES1005061
BS752366	ES1005498
BS752367	ES1003858
BS752367	ES1005521
BS752368	ES1004827
BS752368	ES1005490
BS752368	ES1005451
BS752368	ES1003677
BS752371	ES1004526
BS752372	ES1005663
BS752373	ES1004574
BS752373	ES1004675
BS752374	ES1005481
BS752375	ES1005688
BS752375	ES1004900
BS752379	ES1004958
BS752379	ES1004764
BS752380	ES1004941
BS752380	ES1004607
BS752383	ES1005084
BS752385	ES1005035
BS752385	ES1003869
BS752386	ES1005137
BS752386	ES1004093
BS752386	ES1004525
BS752386	ES1004643
BS752388	ES1004547
BS752389	ES1005241
BS752389	ES1004797
BS752389	ES1004669
BS752390	ES1005513
BS752391	ES1003859
BS752391	ES1004890
BS752392	ES1005595
BS752393	ES1004512
BS752395	ES1004686
BS752396	ES1005631
BS752397	ES1003742
BS752401	ES1003834
BS752402	ES1005025
BS752406	ES1005134
BS752408	ES1004710
BS752409	ES1005324
BS752409	ES1005177
BS752410	ES1005581
BS752410	ES1005192
BS752411	ES1004197
BS752416	ES1004088
BS752416	ES1004481
BS752418	ES1003767
BS752419	ES1003864
BS752419	ES1005409
BS689311	ES736115
BS689327	ES736119
BS689347	ES736124
BS689354	ES736165
BS689367	ES736129
BS689379	ES736132
BS689455	ES736151
BS689463	ES1005208
BS689463	ES1004057
BS689465	ES1004300
BS689465	ES1004240
BS689468	ES1004222
BS689468	ES1005011
BS689468	ES1004492
BS689469	ES1003966
BS689469	ES1004784
BS689470	ES1005162
BS689470	ES1003664
BS689471	ES1004316
BS689471	ES1005114
BS689471	ES1003837
BS689471	ES1004679
BS689472	ES1004084
BS689472	ES1005411
BS689473	ES1005332
BS689474	ES1004307
BS689474	ES1005223
BS689475	ES1005051
BS689475	ES1003768
BS689476	ES1004352
BS689478	ES1004233
BS689480	ES1004926
BS689480	ES1004564
BS689480	ES1004375
BS689481	ES1004379
BS689483	ES1005188
BS689484	ES1003662
BS689485	ES1005398
BS689486	ES1005615
BS689486	ES736215
BS689487	ES1005538
BS689489	ES1004284
BS689489	ES1004507
BS689492	ES1003736
BS689493	ES1004863
BS689494	ES1004083
BS689494	ES1004449
BS689495	ES1004315
BS689495	ES1004573
BS689495	ES1004355
BS689496	ES1005697
BS689496	ES1004617
BS689496	ES1003755
BS689497	ES736226
BS689497	ES1003778
BS689498	ES1005270
BS689498	ES1005423
BS689499	ES1005218
BS689499	ES1004583
BS689499	ES1004856
BS689500	ES1004658
BS689501	ES1004698
BS689501	ES1004676
BS689502	ES1004237
BS689502	ES1004649
BS689503	ES1005598
BS689503	ES1004155
BS689503	ES1004524
BS689503	ES1004665
BS689504	ES1004135
BS689504	ES1004822
BS689505	ES1003880
BS689505	ES1004655
BS689506	ES1003867
BS689508	ES736237
BS689509	ES1004693
BS689509	ES736238
BS689510	ES736239
BS689511	ES1005307
BS689512	ES1005130
BS689512	ES1003823
BS689513	ES1004101
BS689514	ES1005639
BS689514	ES1004163
BS689514	ES1003720
BS689515	ES1004302
BS689515	ES1004445
BS689515	ES1003769
BS689516	ES1004266
BS689516	ES1005108
BS689517	ES1004843
BS689518	ES1005556
BS689518	ES1004228
BS689518	ES1003714
BS689520	ES1003899
BS689520	ES1003758
BS689522	ES1004978
BS689522	ES1004928
BS689522	ES1005413
BS689523	ES1005286
BS689523	ES736252
BS689523	ES1004672
BS689524	ES1005634
BS689524	ES1004604
BS689524	ES1004646
BS689525	ES1004139
BS689526	ES1005197
BS689526	ES1004476
BS689526	ES1003734
BS689530	ES1005265
BS689530	ES1003856
BS689530	ES1005502
BS689531	ES1004519
BS689531	ES1005427
BS689532	ES1004299
BS689532	ES1004202
BS689533	ES1003665
BS689534	ES1004145
BS689534	ES1003667
BS689536	ES1005063
BS689538	ES736267
BS689538	ES1005097
BS689539	ES1005646
BS689539	ES1004339
BS689540	ES736269
BS689541	ES1005180
BS689541	ES736270
BS689541	ES1005391
BS689542	ES1005044
BS689542	ES1004463
BS689543	ES1004382
BS689544	ES1005309
BS689545	ES1005623
BS689545	ES1004535
BS689545	ES1003643
BS689545	ES1003640
BS689547	ES1004697
BS689548	ES1003843
BS689549	ES1005426
BS689550	ES1005589
BS689550	ES1004242
BS689551	ES1003854
BS689552	ES1004695
BS689554	ES1005542
BS689554	ES1004402
BS689555	ES1004373
BS689556	ES1005284
BS689557	ES1004362
BS689557	ES1004626
BS689558	ES1004265
BS689559	ES1005339
BS689559	ES1005463
BS689560	ES1003808
BS689561	ES1003990
BS689562	ES1005560
BS689562	ES1005415
BS689562	ES1003650
BS689563	ES1004247
BS689563	ES1003787
BS689565	ES1005620
BS689565	ES1004897
BS689566	ES1005255
BS689566	ES1005438
BS689567	ES1004924
BS689567	ES1005473
BS689569	ES1004556
BS689569	ES1003903
BS689570	ES1004067
BS689571	ES1004914
BS689572	ES1004131
BS689572	ES1005508
BS689573	ES1005172
BS689575	ES1005572
