EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES787609		EXP13711		HAI	Parsed	2799
ES787531		EXP13711		HAI	Parsed	2799
ES787542		EXP13711		HAI	Parsed	2799
ES787546		EXP13711		HAI	Parsed	2799
ES787556		EXP13711		HAI	Parsed	2799
ES787664		EXP13711		HAI	Parsed	2799
ES787515		EXP13711		HAI	Parsed	2799
ES787516		EXP13711		HAI	Parsed	2799
ES787804		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787766		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787782		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787786		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787787		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787789		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787793		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787800		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787715		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787724		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787725		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787727		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787737		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787738		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787746		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787666		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787704		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES789276		EXP13709		FCM	Parsed	2799
ES789387		EXP13709		FCM	Parsed	2799
ES789565		EXP13709		FCM	Parsed	2799
ES789281		EXP13709		FCM	Parsed	2799
ES789256		EXP13709		FCM	Parsed	2799
ES789473		EXP13709		FCM	Parsed	2799
ES789475		EXP13709		FCM	Parsed	2799
ES789479		EXP13709		FCM	Parsed	2799
ES789345		EXP13709		FCM	Parsed	2799
ES789349		EXP13709		FCM	Parsed	2799
ES789358		EXP13709		FCM	Parsed	2799
ES789489		EXP13709		FCM	Parsed	2799
ES789588		EXP13709		FCM	Parsed	2799
ES789552		EXP13709		FCM	Parsed	2799
ES789238		EXP13709		FCM	Parsed	2799
ES789248		EXP13709		FCM	Parsed	2799
ES789388		EXP13709		FCM	Parsed	2799
ES789426		EXP13709		FCM	Parsed	2799
ES789410		EXP13709		FCM	Parsed	2799
ES789305		EXP13709		FCM	Parsed	2799
ES789306		EXP13709		FCM	Parsed	2799
ES789311		EXP13709		FCM	Parsed	2799
ES789448		EXP13709		FCM	Parsed	2799
ES789454		EXP13709		FCM	Parsed	2799
ES789526		EXP13709		FCM	Parsed	2799
ES789534		EXP13709		FCM	Parsed	2799
ES789536		EXP13709		FCM	Parsed	2799
ES789230		EXP13709		FCM	Parsed	2799
ES789232		EXP13709		FCM	Parsed	2799
ES789234		EXP13709		OTHER	Not_Parsed	2799
ES789235		EXP13709		FCM	Parsed	2799
ES789436		EXP13709		FCM	Parsed	2799
ES789437		EXP13709		FCM	Parsed	2799
ES789520		EXP13709		FCM	Parsed	2799
ES789546		EXP13709		FCM	Parsed	2799
ES787837		EXP13710		OTHER	Not_Parsed	2799
ES787838		EXP13710		OTHER	Not_Parsed	2799
ES787844		EXP13710		OTHER	Not_Parsed	2799
ES787851		EXP13710		OTHER	Not_Parsed	2799
ES787857		EXP13710		OTHER	Not_Parsed	2799
ES787866		EXP13710		OTHER	Not_Parsed	2799
ES787867		EXP13710		OTHER	Not_Parsed	2799
ES787869		EXP13710		OTHER	Not_Parsed	2799
ES787876		EXP13710		OTHER	Not_Parsed	2799
ES787877		EXP13710		OTHER	Not_Parsed	2799
ES787820		EXP13710		OTHER	Not_Parsed	2799
ES787821		EXP13710		OTHER	Not_Parsed	2799
ES787827		EXP13710		OTHER	Not_Parsed	2799
ES787830		EXP13710		OTHER	Not_Parsed	2799
ES787612		EXP13711		HAI	Parsed	2799
ES787621		EXP13711		HAI	Parsed	2799
ES787625		EXP13711		HAI	Parsed	2799
ES787636		EXP13711		HAI	Parsed	2799
ES787647		EXP13711		HAI	Parsed	2799
ES787655		EXP13711		HAI	Parsed	2799
ES787658		EXP13711		HAI	Parsed	2799
ES787589		EXP13711		HAI	Parsed	2799
ES787605		EXP13711		HAI	Parsed	2799
ES787610		EXP13711		HAI	Parsed	2799
ES787523		EXP13711		HAI	Parsed	2799
ES787526		EXP13711		HAI	Parsed	2799
ES787530		EXP13711		HAI	Parsed	2799
ES787537		EXP13711		HAI	Parsed	2799
ES787539		EXP13711		HAI	Parsed	2799
ES787545		EXP13711		HAI	Parsed	2799
ES787550		EXP13711		HAI	Parsed	2799
ES787551		EXP13711		HAI	Parsed	2799
ES787552		EXP13711		HAI	Parsed	2799
ES787555		EXP13711		HAI	Parsed	2799
ES787517		EXP13711		HAI	Parsed	2799
ES787520		EXP13711		HAI	Parsed	2799
ES787761		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787770		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787776		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787780		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787784		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787790		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787710		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787711		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787716		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787721		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787741		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787743		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787755		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787670		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787673		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787676		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787690		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787693		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
ES787697		EXP13712		VIRUS NEUTRALIZATION	Parsed	2799
