BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS750313	ES824063
BS750313	ES824065
BS750314	ES824067
BS750314	ES824070
BS750315	ES824077
BS750316	ES824082
BS750316	ES824085
BS750316	ES824087
BS750317	ES824090
BS750317	ES824091
BS750318	ES824097
BS750318	ES824098
BS750318	ES824099
BS750320	ES824111
BS750321	ES824122
BS750322	ES824126
BS750336	ES824227
BS750324	ES824139
BS750325	ES824144
BS750325	ES824146
BS750325	ES824150
BS750261	ES823697
BS750262	ES823706
BS750266	ES823736
BS750266	ES823737
BS750268	ES823749
BS750270	ES823764
BS750270	ES823765
BS750271	ES823769
BS750272	ES823774
BS750272	ES823776
BS750274	ES823787
BS750281	ES823841
BS750282	ES823847
BS750287	ES823882
BS750288	ES823891
BS750289	ES823892
BS750290	ES823901
BS750290	ES823905
BS750291	ES823908
BS750292	ES823915
BS750293	ES823924
BS750294	ES823928
BS750294	ES823931
BS750295	ES823935
BS750295	ES823937
BS750296	ES823947
BS680727	ES718741
BS680735	ES718749
BS680736	ES718750
BS680740	ES718754
BS680697	ES718711
BS680703	ES718717
BS680711	ES718725
BS680719	ES718733
BS680723	ES718737
BS680725	ES718739
BS741161	ES805537
BS741163	ES805548
BS741195	ES805178
BS741171	ES805566
BS741123	ES805440
BS741124	ES805442
BS741124	ES805445
BS741129	ES805454
BS741130	ES805460
BS741138	ES805477
BS741140	ES805482
BS741142	ES805487
BS741214	ES805292
BS741217	ES805310
BS741217	ES805309
BS741220	ES805328
BS741222	ES805339
BS741223	ES805346
BS741226	ES805364
BS741146	ES805498
BS741167	ES805553
BS741152	ES805513
BS741157	ES805532
BS741159	ES805534
BS741182	ES805099
BS741186	ES805120
BS721556	ES790517
BS721572	ES790533
BS721523	ES790484
BS721542	ES790503
BS741230	ES805387
BS741231	ES805393
BS741235	ES805417
BS741235	ES805418
BS741236	ES805423
BS736754	ES799303
BS736756	ES799305
BS736757	ES805102
BS736758	ES805106
BS736760	ES805111
BS736762	ES799311
BS736764	ES799313
BS736765	ES799314
BS736767	ES805131
BS736770	ES805140
BS736778	ES805162
BS736780	ES805168
BS736784	ES805179
BS736784	ES799333
BS736786	ES799335
BS736787	ES805187
BS736790	ES805197
BS736806	ES805245
BS736808	ES799357
BS736810	ES805258
BS736811	ES805259
BS736813	ES805266
BS736815	ES799364
BS736816	ES805275
BS736817	ES799366
BS736822	ES799371
BS736827	ES805307
BS736828	ES805311
BS736828	ES805312
BS736838	ES799387
BS736839	ES805344
BS736840	ES805347
BS736846	ES805366
BS736850	ES805377
BS736854	ES805389
BS736860	ES805408
BS736864	ES805420
BS750339	ES832440
BS750341	ES832453
BS750341	ES832456
BS750342	ES832466
BS750344	ES832482
BS750346	ES832499
BS750346	ES832500
BS750348	ES832509
BS750349	ES832517
BS750349	ES832521
BS750349	ES832522
BS750349	ES832524
BS750350	ES832525
BS750350	ES832530
BS750351	ES832538
BS750351	ES832539
BS750352	ES832541
BS750352	ES832544
BS750354	ES832560
BS750357	ES832584
BS750357	ES832588
BS750358	ES832590
BS750359	ES832599
BS750359	ES832600
BS750359	ES832601
BS750359	ES832604
BS750361	ES832613
BS750362	ES832625
BS750366	ES832653
BS750366	ES832659
BS750369	ES832677
BS750370	ES832688
BS750370	ES832689
BS750371	ES832699
BS750373	ES832709
BS750373	ES832711
BS750377	ES832747
BS750378	ES832753
BS750381	ES832774
BS750381	ES832780
BS750382	ES832781
BS750382	ES832782
BS750383	ES832792
BS750384	ES832799
BS750385	ES832806
BS750386	ES832813
BS750386	ES832816
BS750388	ES832833
BS750388	ES832835
BS750389	ES832838
BS750390	ES832852
BS750392	ES832862
BS750392	ES832865
BS750393	ES832870
BS750393	ES832873
BS750393	ES832875
BS750394	ES832878
BS750394	ES832879
BS750394	ES832884
BS750396	ES832894
BS750396	ES832899
BS750397	ES832901
BS750398	ES832910
BS750399	ES832923
BS750400	ES832932
BS750401	ES832936
BS750401	ES832938
BS750402	ES832944
BS750405	ES832971
BS750406	ES833022
BS750406	ES833024
BS750409	ES833050
BS750410	ES833058
BS750410	ES833055
BS750411	ES833065
BS750412	ES833071
BS750413	ES833077
BS750415	ES833093
BS750416	ES833102
BS750416	ES833107
BS750416	ES832973
BS750416	ES832981
BS750416	ES832999
BS750416	ES833019
BS750329	ES824174
BS750329	ES824175
BS750330	ES824182
BS750330	ES824184
BS750331	ES824189
BS750332	ES824195
BS750333	ES824201
BS750335	ES824214
BS750335	ES824220
BS750338	ES824241
BS750338	ES824245
BS750298	ES823957
BS750298	ES823960
BS750299	ES823967
BS750300	ES823974
BS750301	ES823976
BS750301	ES823979
BS750302	ES823983
BS750303	ES823993
BS750304	ES823997
BS750304	ES823999
BS750305	ES824006
BS750306	ES824015
BS750307	ES824022
BS750310	ES824040
BS750311	ES824051
BS750313	ES824060
BS750313	ES824062
BS750314	ES824073
BS750316	ES824081
BS750317	ES824093
BS750322	ES824125
BS750322	ES824127
BS750336	ES824222
BS750324	ES824142
BS750326	ES824151
BS750327	ES824158
BS750327	ES824159
BS750327	ES824161
BS750328	ES824166
BS750261	ES823702
BS750262	ES823704
BS750264	ES823721
BS750265	ES823725
BS750267	ES823743
BS750267	ES823744
BS750268	ES823746
BS750269	ES823758
BS750270	ES823759
BS750270	ES823760
BS750270	ES823762
BS750272	ES823778
BS750273	ES823786
BS750274	ES823788
BS750274	ES823791
BS750276	ES823807
BS750277	ES823808
BS750277	ES823812
BS750278	ES823817
BS750278	ES823819
BS750278	ES823821
BS750279	ES823827
BS750280	ES823831
BS750280	ES823832
BS750281	ES823836
BS750281	ES823842
BS750282	ES823848
BS750283	ES823852
BS750284	ES823857
BS750285	ES823866
BS750286	ES823871
BS750286	ES823876
BS750286	ES823877
BS750288	ES823889
BS750288	ES823890
BS750294	ES823929
BS750294	ES823932
BS680731	ES718745
BS680689	ES718703
BS680694	ES718708
BS680696	ES718710
BS680699	ES718713
BS680702	ES718716
BS680708	ES718722
BS680716	ES718730
BS680722	ES718736
BS741191	ES805149
BS741166	ES805551
BS741166	ES805552
BS741192	ES805159
BS741196	ES805184
BS741200	ES805208
BS741201	ES805213
BS741205	ES805237
BS741170	ES805562
BS741174	ES805573
BS741209	ES805261
BS741212	ES805279
BS741213	ES805285
BS741121	ES805438
BS741123	ES805439
BS741125	ES805443
BS741133	ES805463
BS741134	ES805465
BS741139	ES805479
BS741139	ES805483
BS741139	ES805484
BS741141	ES805486
BS741142	ES805491
BS741214	ES805291
BS741143	ES805490
BS741144	ES805494
BS741145	ES805499
BS741147	ES805501
BS741148	ES805508
BS741189	ES805137
BS741167	ES805554
BS741168	ES805557
BS741150	ES805509
BS741157	ES805528
BS741178	ES805584
BS741179	ES805585
BS741181	ES805092
BS721547	ES790508
BS721570	ES790531
BS721573	ES790534
BS721524	ES790485
BS721543	ES790504
BS741232	ES805402
BS741234	ES805412
BS736753	ES799302
BS736755	ES799304
BS736758	ES799307
BS736759	ES805108
BS736763	ES799312
BS736768	ES805134
BS736768	ES799317
BS736771	ES805141
BS736772	ES799321
BS736773	ES805147
BS736776	ES799325
BS736778	ES799327
BS736785	ES805182
BS736787	ES799336
BS736789	ES805193
BS736792	ES799341
BS736794	ES799343
BS736799	ES805223
BS736800	ES799349
BS736801	ES805230
BS736802	ES805234
BS736802	ES799351
BS736803	ES799352
BS736805	ES799354
BS736806	ES805246
BS736809	ES805254
BS736813	ES805265
BS736814	ES799363
BS736816	ES799365
BS736818	ES805281
BS736819	ES805284
BS736820	ES805287
BS736821	ES805290
BS736830	ES805318
BS736832	ES799381
BS736833	ES799382
BS736834	ES805329
BS736835	ES805331
BS736835	ES805332
BS736842	ES805354
BS736845	ES805361
BS736848	ES799397
BS736852	ES799401
BS736853	ES805385
BS736853	ES805386
BS736856	ES799405
BS736858	ES799407
BS736862	ES805413
BS736862	ES805414
BS736863	ES799412
BS736866	ES799415
BS750339	ES832439
BS750343	ES832472
BS750343	ES832474
BS750343	ES832476
BS750344	ES832484
BS750345	ES832490
BS750346	ES832495
BS750348	ES832514
BS750348	ES832516
BS750354	ES832564
BS750354	ES832558
BS750354	ES832559
BS750355	ES832566
BS750355	ES832568
BS750356	ES832576
BS750356	ES832577
BS750357	ES832585
BS750360	ES832610
BS750361	ES832620
BS750362	ES832621
BS750362	ES832622
BS750362	ES832624
BS750363	ES832635
BS750364	ES832640
BS750364	ES832642
BS750364	ES832643
BS750365	ES832648
BS750365	ES832650
BS750365	ES832651
BS750366	ES832655
BS750367	ES832665
BS750368	ES832671
BS750368	ES832675
BS750369	ES832678
BS750370	ES832685
BS750371	ES832693
BS750371	ES832698
BS750371	ES832700
BS750374	ES832718
BS750374	ES832722
BS750374	ES832724
BS750375	ES832731
BS750379	ES832757
BS750379	ES832763
BS750377	ES832745
BS750378	ES832749
BS750378	ES832755
BS750380	ES832768
BS750383	ES832793
BS750383	ES832794
BS750384	ES832804
BS750390	ES832846
BS750391	ES832856
BS750391	ES832860
BS750392	ES832861
BS750392	ES832866
BS750393	ES832871
BS750393	ES832872
BS750393	ES832876
BS750394	ES832877
BS750394	ES832883
BS750395	ES832889
BS750395	ES832891
BS750395	ES832892
BS750397	ES832906
BS750398	ES832909
BS750398	ES832911
BS750398	ES832915
BS750401	ES832940
BS750402	ES832945
BS750402	ES832947
BS750403	ES832956
BS750406	ES833021
BS750407	ES833030
BS750407	ES833031
BS750407	ES833032
BS750409	ES833046
BS750411	ES833068
BS750411	ES833063
BS750413	ES833078
BS750413	ES833083
BS750414	ES833087
BS750415	ES833096
BS750416	ES833108
BS750416	ES832975
BS750416	ES832984
BS750416	ES832986
BS750416	ES832993
BS750416	ES832994
BS750416	ES833006
BS750416	ES833014
BS750416	ES833015
BS750332	ES824197
BS750334	ES824208
BS750334	ES824212
BS750335	ES824216
BS750338	ES824238
BS750338	ES824240
BS750297	ES823952
BS750297	ES823953
BS750298	ES823955
BS750299	ES823966
BS750301	ES823978
BS750302	ES823987
BS750302	ES823989
BS750305	ES824009
BS750307	ES824020
BS750308	ES824027
BS750309	ES824036
BS750310	ES824042
BS750310	ES824045
BS750312	ES824054
BS750312	ES824055
BS750312	ES824059
BS750314	ES824069
BS750315	ES824078
BS750317	ES824092
BS750317	ES824094
BS750318	ES824096
BS750321	ES824121
BS750322	ES824124
BS750322	ES824129
BS750336	ES824224
BS750323	ES824135
BS750323	ES824136
BS750324	ES824137
BS750324	ES824138
BS750324	ES824143
BS750325	ES824147
BS750326	ES824157
BS750327	ES824162
BS750328	ES824167
BS750328	ES824170
BS750263	ES823716
BS750264	ES823722
BS750268	ES823748
BS750271	ES823767
BS750271	ES823768
BS750271	ES823770
BS750272	ES823773
BS750272	ES823775
BS750275	ES823794
BS750276	ES823802
BS750276	ES823805
BS750278	ES823818
BS750279	ES823822
BS750280	ES823829
BS750282	ES823844
BS750282	ES823849
BS750283	ES823854
BS750285	ES823865
BS750286	ES823874
BS750287	ES823883
BS750287	ES823884
BS750288	ES823887
BS750288	ES823888
BS750289	ES823898
BS750290	ES823904
BS750291	ES823907
BS750291	ES823912
BS750292	ES823913
BS750293	ES823925
BS750294	ES823930
BS750294	ES823933
BS680732	ES718746
BS680691	ES718705
BS680705	ES718719
BS680707	ES718721
BS680713	ES718727
